,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
22652,14696,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
22667,51606,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22672,18867,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Casual,14
22683,34057,Boys,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
22693,33272,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
22700,21585,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
22710,11310,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
22732,41004,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,9
22741,27216,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
22754,27024,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22779,41236,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
22817,53738,Men,Apparel,Bottomwear,Track Pants,White,Summer,Casual,13
22840,56844,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22866,48384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22867,27229,Women,Apparel,Bottomwear,Capris,Green,Summer,Casual,6
22877,39121,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,11
22891,44911,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,Casual,12
22900,5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22929,12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
22940,30607,Men,Apparel,Bottomwear,Track Pants,Charcoal,Fall,Sports,12
22942,54342,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
22958,24809,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,Sports,11
22976,50386,Women,Apparel,Bottomwear,Salwar and Dupatta,Turquoise Blue,Summer,Ethnic,7
22983,40928,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
22997,15124,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
23009,26134,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
23043,39128,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,0
23062,27012,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
23106,34253,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
23121,44918,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
23170,30638,Women,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
23199,11319,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
23211,19948,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
23233,50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
23250,39117,Women,Apparel,Bottomwear,Leggings,Green,Fall,Casual,6
23255,9095,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
23270,7553,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
23321,27015,Women,Apparel,Bottomwear,Jeans,White,Summer,Casual,13
23338,7137,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
23355,15123,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
23364,26133,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
23447,12762,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
23457,44578,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
23466,27218,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
23477,50944,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
23488,39322,Girls,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
23498,34059,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
23515,44920,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
23544,14698,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
23559,18869,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
23561,51608,Women,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,Casual,0
23586,16799,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
23607,26990,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
23642,27628,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
23666,28452,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
23711,39382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
23719,26158,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
23727,3508,Men,Apparel,Bottomwear,Track Pants,White,Fall,Sports,13
23737,56821,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
23778,7507,Women,Apparel,Bottomwear,Capris,Grey,Fall,Sports,14
23839,40147,Girls,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
23842,32567,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
23857,12160,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,Ethnic,4
23867,17620,Girls,Apparel,Bottomwear,Leggings,Red,Fall,Casual,0
23895,28499,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
23908,4978,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
23924,1604,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
23936,29779,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
23948,12158,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,Ethnic,9
23960,39385,Men,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
23968,17618,Girls,Apparel,Bottomwear,Leggings,Black,Fall,Casual,12
23974,4940,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
23997,18006,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
24016,28455,Women,Apparel,Bottomwear,Skirts,Black,Summer,Sports,12
24065,26997,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24102,54918,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
24105,16391,Men,Apparel,Bottomwear,Trousers,Black,Spring,Formal,12
24110,26504,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
24132,26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
24155,32560,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24167,7190,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
24251,27610,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
24279,28497,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
24302,29777,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
24334,30830,Women,Apparel,Bottomwear,Churidar,White,Summer,Ethnic,13
24342,26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
24358,20058,Women,Apparel,Bottomwear,Stockings,Grey,Fall,Casual,14
24390,28463,Women,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
24400,44945,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Casual,9
24405,33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
24429,53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
24434,34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Formal,14
24443,26156,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
24460,26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Formal,14
24495,10262,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
24504,4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
24512,23040,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
24537,27626,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
24544,11344,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24574,31571,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
24600,28804,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24605,13245,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
24608,31115,Boys,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
24613,16505,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
24661,28464,Women,Apparel,Bottomwear,Capris,Turquoise Blue,Summer,Sports,7
24705,7956,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Casual,14
24717,48111,Women,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
24816,21380,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
24827,26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24830,13242,Men,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,3
24835,31112,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,Casual,4
24877,27621,Men,Apparel,Bottomwear,Trousers,Green,Summer,Casual,6
24881,11343,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
24952,12156,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Ethnic,13
24964,56828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
24979,34494,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,12
24983,30808,Women,Apparel,Bottomwear,Churidar,Red,Summer,Ethnic,0
24994,26151,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
25029,53737,Men,Apparel,Bottomwear,Shorts,Olive,Summer,Casual,6
25034,15122,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,0
25044,26132,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
25050,41696,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
25125,34255,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Casual,9
25139,11320,Men,Apparel,Bottomwear,Jeans,Grey,Fall,Casual,14
25145,25929,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
25150,7136,Men,Apparel,Bottomwear,Track Pants,Green,Fall,Casual,6
25180,5453,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
25192,27014,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
25201,14699,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
25204,18868,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
25206,51609,Women,Apparel,Bottomwear,Trousers,Cream,Fall,Casual,13
25232,16798,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
25240,12338,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
25248,1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
25278,50945,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25284,39323,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
25287,44579,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,8
25293,7935,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
25301,44921,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
25315,34058,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,9
25333,5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
25346,30898,Women,Apparel,Bottomwear,Salwar,Black,Summer,Ethnic,12
25353,27013,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
25356,7131,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
25372,39129,Women,Apparel,Bottomwear,Leggings,Red,Fall,Ethnic,0
25378,34252,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,Sports,14
25392,11327,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
25397,44919,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
25413,34060,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
25414,7767,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
25416,16330,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
25437,30606,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
25456,10033,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
25483,15125,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
25492,26135,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Formal,3
25516,48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25524,40929,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25547,11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
25557,28632,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
25588,50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25594,39324,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
25605,22798,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
25663,30639,Women,Apparel,Bottomwear,Shorts,Purple,Summer,Sports,10
25669,11311,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25676,21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25702,34056,Boys,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
25707,2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
25711,33273,Girls,Apparel,Bottomwear,Leggings,Green,Summer,Casual,6
25714,39749,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
25735,27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,Casual,11
25755,41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,9
25772,27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
25797,15113,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
25818,44583,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
25839,14697,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
25848,51607,Women,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
25850,18866,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
25865,12752,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
25892,48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
25898,39120,Women,Apparel,Bottomwear,Leggings,Brown,Fall,Casual,0
25947,43309,Women,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
26005,56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
26014,29174,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
26039,33280,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26042,10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
26058,14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
26065,51600,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26075,30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,Sports,0
26083,10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
26088,44584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26091,9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Formal,3
26122,12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
26133,15114,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,12
26137,39118,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,12
26138,41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
26145,4785,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
26173,27022,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26209,33274,Girls,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
26216,5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
26224,11316,Women,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
26230,21583,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
26251,29173,Girls,Apparel,Bottomwear,Skirts,Green,Summer,Casual,6
26263,48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,Casual,8
26275,40927,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26283,30608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Casual,9
26315,44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,Casual,8
26320,11329,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
26349,30896,Women,Apparel,Bottomwear,Salwar,Beige,Summer,Ethnic,3
26352,13228,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
26363,48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26368,39127,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,11
26394,48110,Women,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
26396,13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
26459,39725,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,Formal,12
26492,19574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
26548,10056,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,12
26564,23046,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,12
26574,53755,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
26579,24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
26585,26150,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
26590,30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,Ethnic,6
26592,34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,Formal,14
26601,12157,Women,Apparel,Bottomwear,Leggings,Orange,Fall,Ethnic,2
26608,56829,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
26621,21381,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,9
26634,28802,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26637,13243,Men,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,3
26643,31113,Boys,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,9
26689,14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,Casual,0
26696,11342,Men,Apparel,Bottomwear,Jeans,Black,Spring,Casual,12
26746,20059,Women,Apparel,Bottomwear,Stockings,Beige,Fall,Casual,3
26753,19573,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,Casual,8
26772,29782,Men,Apparel,Bottomwear,Trousers,Green,Summer,Casual,6
26785,28462,Women,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
26823,28496,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
26830,4977,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26839,30831,Women,Apparel,Bottomwear,Churidar,Yellow,Summer,Ethnic,4
26870,12953,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
26884,31570,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
26887,27415,Women,Apparel,Bottomwear,Capris,Black,Winter,Casual,12
26890,51495,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
26906,7537,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
26924,11345,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
26936,16504,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
26961,39379,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
26964,13244,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
26968,31114,Boys,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
26982,3507,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
27009,53752,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
27020,26157,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
27023,34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,12
27035,24264,Men,Apparel,Bottomwear,Shorts,Green,Summer,Casual,6
27051,23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
27107,28454,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
27122,26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
27151,39384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
27159,17619,Girls,Apparel,Bottomwear,Leggings,White,Fall,Casual,13
27161,12159,Women,Apparel,Bottomwear,Leggings,Red,Fall,Ethnic,0
27174,41890,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
27175,56827,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
27276,46414,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
27323,54919,Men,Apparel,Bottomwear,Shorts,Olive,Summer,Casual,6
27328,16390,Men,Apparel,Bottomwear,Trousers,Olive,Spring,Formal,6
27376,32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,Casual,11
27382,7191,Women,Apparel,Bottomwear,Jeans,Grey,Fall,Casual,14
27387,13888,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
27428,54921,Women,Apparel,Bottomwear,Capris,Olive,Summer,Casual,6
27431,18000,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
27442,32901,Women,Apparel,Bottomwear,Trousers,White,Summer,Casual,13
27458,32559,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
27464,26159,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
27509,26991,Women,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
27528,28453,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,Casual,0
27534,27629,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
27554,26166,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
27565,17621,Girls,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,11
27568,47151,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
27584,15344,Women,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,12
27586,40146,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
27594,12161,Women,Apparel,Bottomwear,Leggings,Green,Fall,Ethnic,6
27613,1605,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
27628,29778,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
27639,28498,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
27675,34201,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,Sports,14
27765,31057,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
27769,13307,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
27778,41320,Women,Apparel,Bottomwear,Leggings,Rust,Summer,Casual,0
27780,14122,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
27781,5575,Girls,Apparel,Bottomwear,Skirts,Green,Summer,Casual,6
27784,57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
27785,20919,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
27801,51380,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
27807,2562,Women,Apparel,Bottomwear,Swimwear,Black,Fall,Sports,12
27811,25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
27830,2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
27886,17939,Men,Apparel,Bottomwear,Shorts,White,Fall,Sports,13
27887,30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,Ethnic,6
27898,54050,Women,Apparel,Bottomwear,Jeggings,Black,Summer,Casual,12
27924,12221,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
27934,5581,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
27940,57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
27941,40034,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
27973,28521,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
27991,16820,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
27995,11239,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
28008,19430,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
28031,46906,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28035,12810,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
28039,9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28058,26817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
28063,4834,Men,Apparel,Bottomwear,Track Pants,Brown,Summer,Sports,0
28089,38575,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
28095,57084,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
28109,12828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28117,9179,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28135,32621,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
28137,5586,Girls,Apparel,Bottomwear,Skirts,Brown,Summer,Casual,0
28153,54057,Women,Apparel,Bottomwear,Leggings,Sea Green,Summer,Casual,6
28167,15467,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
28185,18976,Men,Apparel,Bottomwear,Track Pants,Red,Summer,Casual,0
28191,7487,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
28199,28519,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
28205,16216,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
28210,31434,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
28222,53286,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28224,25034,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
28253,57070,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28259,37195,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
28279,27909,Women,Apparel,Bottomwear,Trousers,White,Summer,Casual,13
28285,48098,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28289,13300,Men,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,3
28300,14125,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28318,38572,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
28324,4833,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Spring,Sports,9
28344,26810,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
28346,12219,Men,Apparel,Bottomwear,Trousers,Green,Fall,Formal,6
28358,9146,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28373,28142,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,Casual,14
28374,27936,Women,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
28380,7028,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
28386,20921,Men,Apparel,Bottomwear,Shorts,Olive,Fall,Casual,6
28394,18181,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28453,12674,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
28456,42104,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,Casual,9
28466,23301,Women,Apparel,Bottomwear,Leggings,Beige,Fall,Ethnic,3
28527,26819,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
