,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
1119,25529,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
1120,39176,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
1121,40982,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1127,16539,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
1128,46249,Women,Apparel,Topwear,Tunics,Pink,Summer,Ethnic,11
1129,13877,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
1132,19571,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1133,12199,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1134,7952,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
1135,6880,Women,Apparel,Topwear,Jackets,Black,Summer,Casual,12
1136,11378,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
1140,41408,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
1141,33028,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1145,2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
1149,22368,Men,Apparel,Topwear,Tshirts,Peach,Fall,Casual,11
1152,2078,Women,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
1157,19115,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1165,27428,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
1167,19327,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,Casual,9
1174,44348,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual,0
1176,46282,Women,Apparel,Topwear,Tunics,Yellow,Summer,Casual,4
1180,9803,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,Casual,9
1183,12152,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic,10
1189,33487,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
1195,40949,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1197,4720,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
1198,21142,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
1200,59058,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,12
1202,10437,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
1203,24602,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
1204,32767,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
1206,37215,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,14
1207,14097,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1210,15145,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1215,26969,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
1218,17612,Girls,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
1220,6245,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1221,19788,Men,Apparel,Topwear,Tshirts,Green,Winter,Casual,6
1222,12360,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
1227,27087,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
1228,54575,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,0
1230,56646,Women,Apparel,Topwear,Kurtis,White,Fall,Ethnic,13
1233,10053,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
1234,24266,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1235,38639,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1241,17276,Men,Apparel,Topwear,Tshirts,Mustard,Fall,Casual,3
1244,51463,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
1247,9669,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
1251,31586,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
1252,3353,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1257,28699,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
1262,16196,Men,Apparel,Topwear,Jackets,Red,Fall,Sports,0
1268,8589,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
1269,12536,Women,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
1276,24054,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1283,41605,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,14
1285,11175,Men,Apparel,Topwear,Sweaters,White,Fall,Casual,13
1294,58728,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
1296,17282,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
1297,34000,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
1300,16350,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,13
1304,2275,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
1311,34232,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1315,22357,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
1317,7535,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
1320,13410,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
1323,2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Sports,9
1330,33017,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
1342,7151,Women,Apparel,Topwear,Shirts,Black,Fall,Casual,12
1343,46276,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,13
1344,13848,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1345,6083,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
1349,31324,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1357,25516,Boys,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
1358,39149,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
1359,59890,Women,Apparel,Topwear,Tunics,Multi,Fall,Casual,15
1372,5434,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,0
1374,14063,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1375,20256,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
1388,43536,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,11
1389,28807,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual,0
1392,54581,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
1393,3763,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1395,26101,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
1397,9259,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
1399,16794,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1403,6211,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1408,30858,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
1411,5494,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1419,10463,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
1421,25784,Men,Apparel,Topwear,Suspenders,Brown,Summer,Formal,0
1426,21116,Women,Apparel,Topwear,Tops,Lavender,Fall,Casual,10
1427,15323,Men,Apparel,Topwear,Jackets,Grey,Fall,Casual,14
1430,57196,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,0
1432,32501,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
1434,11783,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1435,12106,Women,Apparel,Topwear,Kurtis,White,Fall,Ethnic,13
1438,42676,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
1439,2483,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
1443,9857,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
1445,6023,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
1448,32959,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
1449,52080,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
1452,4310,Unisex,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
1454,53152,Men,Apparel,Topwear,Shirts,Brown,Summer,Formal,0
1459,1662,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,Sports,9
1462,30632,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,4
1466,42212,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,11
1467,23225,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
1469,18864,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
1470,34292,Women,Apparel,Topwear,Dupatta,Multi,Summer,Ethnic,15
1482,54979,Women,Apparel,Topwear,Shirts,White,Summer,Casual,13
1485,51437,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,11
1491,15575,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,4
1493,37625,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1496,33285,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1498,10007,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,13
1500,52074,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
1501,14661,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1508,33043,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1512,13444,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,4
1516,28639,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
1519,34266,Women,Apparel,Topwear,Dupatta,Brown,Summer,Ethnic,0
1520,18890,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
1521,7561,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
1524,16136,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,8
1525,27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,Casual,11
1538,15581,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
1540,53394,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
1541,20666,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
1547,5838,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1549,31142,Men,Apparel,Topwear,Shirts,Orange,Summer,Formal,2
1552,19728,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
1556,28853,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
1565,34430,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1569,14037,Men,Apparel,Topwear,Shirts,Blue,Winter,Casual,8
1570,20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
1576,10497,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,13
1577,25770,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,12
1578,11545,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
1581,20030,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
1584,4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports,11
1585,57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,Casual,7
1589,25542,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,4
1590,11777,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
1591,7939,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
1593,42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
1597,16552,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
1599,22767,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
1600,50347,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
1605,4921,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1607,39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,4
1610,18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,13
1612,9602,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
1615,3338,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
1616,35971,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1618,54946,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,13
1619,23028,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
1621,51408,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
1623,7798,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
1627,6478,Men,Apparel,Topwear,Jackets,Grey,Summer,Casual,14
1628,19989,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,13
1629,3936,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1635,45834,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
1638,12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
1639,42649,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
1640,8186,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,14
1643,48373,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
1647,9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
1651,40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,Casual,8
1654,21129,Women,Apparel,Topwear,Tops,Red,Fall,Casual,0
1664,15912,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
1667,18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
1668,9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1673,26902,Women,Apparel,Topwear,Tops,Lavender,Summer,Casual,10
1677,30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1678,7906,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
1679,19525,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,14
1682,22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
1692,14008,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
1698,8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
1700,19717,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
1704,29182,Women,Apparel,Topwear,Tunics,White,Summer,Casual,13
1706,7308,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
1712,58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,6
1713,5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1717,8724,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
1718,35985,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1729,25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
1730,5209,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1738,38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
1747,24497,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
1748,57165,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,11
1749,11770,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1751,42685,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
1754,27212,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
1756,22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
1757,16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
1761,50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,Ethnic,0
1764,8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
1768,28854,Men,Apparel,Topwear,Tshirts,Lavender,Summer,Casual,10
1771,46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
1781,20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
1782,14030,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,13
1786,10490,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1790,11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
1792,25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,Formal,0
1795,18299,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
1797,27444,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
1801,6686,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1808,16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
1809,15586,Men,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,6
1813,53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,3
1819,52073,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1821,14666,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
1824,5231,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
1826,32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1827,33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
1830,13443,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
1831,2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,4
1835,12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1838,34261,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1842,16131,Women,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
1844,7566,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
1850,12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
1857,51430,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
1858,15572,Boys,Apparel,Topwear,Tshirts,Orange,Fall,Casual,2
1860,4125,Men,Apparel,Topwear,Tshirts,Orange,Summer,Sports,2
1862,37622,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1867,4919,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
1869,4317,Unisex,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
1872,52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
1881,30635,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1882,42215,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
1883,3132,Men,Apparel,Topwear,Tshirts,Multi,Fall,Casual,15
1884,34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,Ethnic,2
1885,18863,Men,Apparel,Topwear,Sweatshirts,Red,Fall,Casual,0
1888,23222,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
1895,15324,Men,Apparel,Topwear,Sweatshirts,White,Fall,Sports,13
1896,21111,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
1899,10656,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,11
1901,57191,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
1903,11784,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1906,42671,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
1909,12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
1912,2484,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,13
1914,22794,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
1917,6024,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
1919,26106,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,10
1921,3764,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
1925,18609,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
1928,16793,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
1934,6216,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1937,5493,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1942,4541,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1944,10464,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
1947,25783,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,12
1948,27649,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1949,16932,Men,Apparel,Topwear,Tshirts,Off White,Fall,Casual,13
1951,19146,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,Casual,14
1954,7559,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
1955,25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
1957,58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
1961,38493,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1962,40589,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
1963,44915,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
1966,58744,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,Casual,0
1968,39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
1969,11119,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
1970,5800,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1971,33249,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
1975,35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
1976,8723,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
1985,39317,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
1994,34408,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
1996,7901,Men,Apparel,Topwear,Tshirts,Cream,Fall,Casual,13
1997,19522,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual,9
2005,20008,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual,2
2011,37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
2015,15915,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
2016,11589,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
2018,51857,Men,Apparel,Topwear,Shirts,Beige,Summer,Casual,3
2021,2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
2022,9261,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,0
2025,18636,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
2026,26905,Women,Apparel,Topwear,Tops,Off White,Summer,Casual,13
2028,22599,Women,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,4
2029,30860,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,0
2030,6229,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2032,8181,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
2035,48374,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
2038,29343,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
2043,57992,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
2044,36199,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2047,40119,Women,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
2048,10669,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
2056,3931,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2059,4328,Unisex,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
2066,10803,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
2068,4926,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
2072,9605,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
2074,12768,Women,Apparel,Topwear,Tunics,Green,Fall,Ethnic,6
2075,34098,Boys,Apparel,Topwear,Shirts,Multi,Summer,Casual,15
2076,54941,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,7
2083,33240,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
2084,32392,Women,Apparel,Topwear,Shirts,Grey,Summer,Formal,14
2085,41660,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
2086,11110,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
2089,12795,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,4
2090,2210,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
2094,22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
2095,16335,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
2101,26792,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
2105,43305,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,11
2106,22332,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,0
2109,7550,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
2111,6482,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2116,14650,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
2117,36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,0
2120,40580,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
2121,33072,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
2126,30293,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,13
2128,7908,Men,Apparel,Topwear,Tshirts,Cream,Fall,Casual,13
2133,22756,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
2134,8940,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
2136,36164,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
2139,20001,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
2142,11746,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
2146,10694,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,11
2147,57153,Women,Apparel,Topwear,Tshirts,Peach,Summer,Casual,11
2152,37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
2153,20233,Women,Apparel,Topwear,Sweaters,Red,Fall,Casual,0
2155,14006,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
2156,11574,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,14
2158,24693,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
2162,2674,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2166,19719,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,14
2169,31173,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
2171,34401,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
2172,46021,Women,Apparel,Topwear,Kurtis,Orange,Summer,Ethnic,2
2180,42647,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
2181,8188,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
2183,12137,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic,9
2184,6012,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
2186,9866,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
2189,23670,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
2192,4745,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
2194,21127,Women,Apparel,Topwear,Tops,Navy Blue,Fall,Casual,9
2210,11580,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
2213,10452,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
2216,9268,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
2217,2680,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
2221,12305,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
2223,3752,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
2226,30869,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
2227,23442,Women,Apparel,Topwear,Tunics,Orange,Fall,Casual,2
2228,6220,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
2239,19389,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
2241,3336,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
2245,7796,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
