,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
1662,24669,Men,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
1674,35529,Girls,Footwear,Footwear,Sandals,Orange,Summer,Casual,2
1675,47109,Boys,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
1676,17679,Women,Footwear,Footwear,Heels,Pink,Winter,Casual,11
1680,8172,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
1688,20833,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
1691,58327,Women,Footwear,Footwear,Flip Flops,Lavender,Summer,Casual,10
1693,44778,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
1696,39310,Men,Footwear,Footwear,Casual Shoes,Khaki,Winter,Casual,3
1705,31941,Women,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
1710,11922,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
1714,13649,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
1715,34857,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1719,47599,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
1722,19141,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
1725,28606,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Casual,12
1731,33840,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1734,39546,Men,Footwear,Footwear,Flip Flops,Yellow,Summer,Casual,4
1740,44572,Men,Footwear,Footwear,Sports Sandals,Black,Summer,Casual,12
1752,55632,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
1753,13027,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
1758,8976,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
1763,3790,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1766,2642,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
1769,13215,Men,Footwear,Footwear,Sports Shoes,Grey,Spring,Sports,14
1772,7330,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
1775,31979,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
1776,50172,Women,Footwear,Footwear,Flats,Green,Winter,Casual,6
1779,44740,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
1780,5467,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
1789,41232,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
1798,26596,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
1804,7754,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
1807,22136,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
1812,14454,Women,Footwear,Footwear,Heels,Taupe,Summer,Casual,14
1817,40784,Men,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
1828,57501,Men,Footwear,Footwear,Sandals,Beige,Summer,Casual,3
1833,49609,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
1840,2828,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
1841,22304,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
1846,13685,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
1847,54142,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
1848,26562,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
1851,42027,Women,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
1852,3300,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
1854,6672,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
1855,47555,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
1859,21747,Unisex,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
1863,20695,Men,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
1871,15740,Women,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
1886,6440,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1887,17017,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
1890,7592,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
1898,24463,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
1904,32506,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
1907,3556,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
1911,6818,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
1913,30251,Men,Footwear,Footwear,Flip Flops,Green,Summer,Casual,6
1915,8982,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
1924,54526,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
1926,35511,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
1936,37246,Men,Footwear,Footwear,Casual Shoes,Charcoal,Summer,Casual,12
1945,40314,Unisex,Footwear,Footwear,Sandals,White,Winter,Casual,13
1953,2817,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1959,33847,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
1965,11925,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
1967,41669,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
1972,2219,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
1973,34850,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
1980,22109,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
1988,49060,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
1991,31946,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
1995,8175,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
1998,13018,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2024,54519,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Fall,Casual,9
2031,3569,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
2033,18404,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
2034,6827,Women,Footwear,Footwear,Sports Sandals,Blue,Summer,Casual,8
2036,9053,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
2039,12902,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2041,23679,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2045,59034,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
2054,17814,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2055,17028,Men,Footwear,Footwear,Flip Flops,Grey,Spring,Casual,14
2058,35378,Women,Footwear,Footwear,Heels,Green,Summer,Casual,6
2069,38655,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2071,23813,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
2079,14462,Women,Footwear,Footwear,Heels,Gold,Summer,Casual,3
2092,34859,Unisex,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
2098,47597,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
2103,13475,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
2104,27640,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
2114,28608,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2124,41452,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
2127,3594,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
2129,34633,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2130,50376,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2137,39910,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
2140,44544,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2143,25573,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2150,44776,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2154,58329,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
2170,17683,Women,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
2182,3560,Men,Footwear,Footwear,Casual Shoes,White,Winter,Casual,13
2193,15312,Women,Footwear,Footwear,Sports Sandals,Blue,Fall,Casual,8
2197,5697,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
2202,24455,Women,Footwear,Footwear,Sports Shoes,White,Summer,Casual,13
2206,4577,Men,Footwear,Footwear,Sports Shoes,Red,Summer,Sports,0
2208,44782,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2209,53735,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
2214,40322,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
2225,17677,Women,Footwear,Footwear,Heels,Tan,Winter,Casual,3
2231,14496,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
2232,15544,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2233,4113,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
2238,26554,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
2240,42011,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
2250,6644,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2251,47563,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2256,13481,Women,Footwear,Footwear,Flats,Black,Fall,Casual,12
2264,17021,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
2273,1653,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
2274,33086,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
2276,56411,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
2282,46822,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
2287,23489,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
2290,31970,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2292,44749,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
2298,56882,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
2300,57950,Men,Footwear,Footwear,Formal Shoes,Brown,Spring,Formal,0
2305,20802,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
2306,9091,Men,Footwear,Footwear,Casual Shoes,Maroon,Winter,Casual,0
2317,5238,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
2321,57508,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
2325,39577,Women,Footwear,Footwear,Heels,Pink,Winter,Casual,11
2326,8527,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2327,49600,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
2332,28637,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2333,2821,Men,Footwear,Footwear,Sandals,Brown,Summer,Formal,0
2335,13678,Women,Footwear,Footwear,Sports Shoes,Silver,Fall,Sports,14
2339,43934,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2343,11913,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2353,39583,Women,Footwear,Footwear,Heels,Red,Summer,Casual,0
2357,9401,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
2358,17822,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
2361,6449,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
2364,3309,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
2365,23825,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
2376,38663,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2377,40779,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
2383,18600,Women,Footwear,Footwear,Flats,Grey,Fall,Casual,14
2386,17648,Unisex,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
2393,4548,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2394,1806,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
2399,56876,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
2408,6811,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
2411,30258,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
2429,17026,Men,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
2440,1654,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
2445,14491,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2448,4114,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2449,15543,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
2450,40741,Unisex,Footwear,Footwear,Flip Flops,Navy Blue,Winter,Casual,9
2457,42016,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
2459,26553,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
2465,47564,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
2467,6643,Women,Footwear,Footwear,Sports Shoes,Pink,Summer,Sports,11
2470,4570,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2473,53732,Women,Footwear,Footwear,Casual Shoes,Green,Winter,Casual,6
2474,44785,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2477,40325,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
2481,54517,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
2490,47100,Boys,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
2492,17670,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2495,30260,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Casual,12
2497,6829,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2500,3567,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
2502,23677,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
2507,35712,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
2510,15315,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
2511,4742,Women,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
2512,5690,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
2516,24452,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2523,44771,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
2541,17684,Women,Footwear,Footwear,Casual Shoes,Grey,Winter,Casual,14
2542,31948,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
2549,13016,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
2550,3593,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2551,34634,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
2561,25574,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2576,35382,Boys,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
2584,33849,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
2589,57530,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2592,41455,Men,Footwear,Footwear,Sandals,Grey,Summer,Casual,14
2602,41667,Women,Footwear,Footwear,Heels,Black,Spring,Casual,12
2607,13640,Women,Footwear,Footwear,Flats,Purple,Winter,Casual,10
2614,47590,Women,Footwear,Footwear,Heels,Green,Winter,Casual,6
2618,56871,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2620,32508,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
2630,6816,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
2631,3558,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
2634,54528,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
2650,37248,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
2653,42029,Women,Footwear,Footwear,Sports Shoes,Purple,Summer,Sports,10
2659,23822,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
2667,38664,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
2669,24835,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
2672,32950,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2676,39584,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2678,45802,Women,Footwear,Footwear,Heels,Black,Fall,Casual,12
2681,17825,Unisex,Footwear,Footwear,Sandals,Black,Fall,Casual,12
2685,17019,Women,Footwear,Footwear,Flats,Brown,Fall,Casual,0
2686,49435,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
2688,26598,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2691,34861,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
2693,22138,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
2699,43933,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2700,11914,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2705,39742,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
2713,39570,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2718,49607,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
2723,2826,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
2727,41832,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2729,56885,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
2734,20805,Men,Footwear,Footwear,Flip Flops,Olive,Fall,Casual,6
2735,9096,Unisex,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
2740,17489,Women,Footwear,Footwear,Flats,Off White,Fall,Casual,13
2743,8978,Women,Footwear,Footwear,Casual Shoes,Purple,Fall,Casual,10
2748,46825,Women,Footwear,Footwear,Casual Shoes,Off White,Winter,Casual,13
2754,31977,Women,Footwear,Footwear,Sports Shoes,Olive,Summer,Sports,6
2757,5469,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2762,5638,Men,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
2763,57934,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
2768,21188,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
2770,20866,Unisex,Footwear,Footwear,Sandals,Red,Winter,Casual,0
2783,46846,Girls,Footwear,Footwear,Sandals,Purple,Winter,Casual,10
2788,35588,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
2798,8771,Women,Footwear,Footwear,Sports Sandals,Black,Fall,Casual,12
2803,43950,Women,Footwear,Footwear,Flats,Beige,Winter,Casual,3
2808,11977,Men,Footwear,Footwear,Sandals,Olive,Summer,Casual,6
2822,44947,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2828,50749,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
2830,28653,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
2831,19928,Men,Footwear,Footwear,Flip Flops,Yellow,Fall,Casual,4
2834,3997,Men,Footwear,Footwear,Flip Flops,Grey,Winter,Casual,14
2837,23841,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
2842,47538,Women,Footwear,Footwear,Flats,Maroon,Winter,Casual,0
2848,11983,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
2849,4148,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2855,24258,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
2857,53138,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
2863,17846,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
2866,12508,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
2868,16994,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
2874,20892,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
2881,9001,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
2893,29123,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2905,30693,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
2910,50776,Men,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
2914,46613,Women,Footwear,Footwear,Heels,Grey,Summer,Casual,14
2915,16163,Men,Footwear,Footwear,Formal Shoes,Tan,Fall,Formal,3
2923,41436,Men,Footwear,Footwear,Sports Shoes,White,Fall,Casual,13
2927,10294,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
2931,4183,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
2932,11948,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2945,22958,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
2946,49469,Men,Footwear,Footwear,Casual Shoes,Maroon,Summer,Casual,0
2953,22164,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
2958,44712,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
2962,57305,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2963,11510,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
2972,2610,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
2973,16735,Men,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
2974,49831,Women,Footwear,Footwear,Flip Flops,Blue,Winter,Casual,8
2975,22500,Women,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
2978,47197,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
2983,13075,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
2985,35785,Women,Footwear,Footwear,Flats,Orange,Summer,Casual,2
2989,22732,Men,Footwear,Footwear,Sports Shoes,Olive,Fall,Sports,6
2994,44520,Men,Footwear,Footwear,Sandals,Khaki,Summer,Casual,3
2997,39974,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
2998,15382,Men,Footwear,Footwear,Flip Flops,Navy Blue,Fall,Casual,9
3010,4513,Unisex,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
3023,27086,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
3026,35543,Girls,Footwear,Footwear,Sandals,Black,Summer,Casual,12
3027,7396,Men,Footwear,Footwear,Casual Shoes,Grey,Winter,Casual,14
3035,3504,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
3039,13081,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
3051,15376,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3052,39980,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
3054,45406,Women,Footwear,Footwear,Flats,Black,Summer,Casual,12
3059,32554,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
3065,26702,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3067,3160,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3071,17045,Men,Footwear,Footwear,Sandals,Brown,Spring,Casual,0
3073,6412,Unisex,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
3079,4345,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
3086,1637,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3089,21715,Women,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
3090,15520,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
3097,5899,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
3099,54110,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
3104,12705,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3105,26530,Men,Footwear,Footwear,Casual Shoes,Purple,Spring,Casual,10
3107,6620,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
3112,22190,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
3120,46089,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
3121,29124,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
3130,40970,Men,Footwear,Footwear,Casual Shoes,Red,Winter,Casual,0
3135,20895,Men,Footwear,Footwear,Casual Shoes,Orange,Fall,Casual,2
3136,24409,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
3144,12957,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
3150,44188,Women,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
3151,45866,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
3158,17841,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3162,23248,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
3167,23846,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
3169,54128,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
3180,15518,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
3192,44940,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
3193,24099,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
