,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
99,27486,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Jockey Women Purple Bikini Briefs,Not specified,Not specified,Not specified,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Jockey,139
100,15776,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BF Blue Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Blue, , ",Facit,129
101,28061,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Jockey ELANCE Men Pack Of Two Grey Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Grey Melange,Jockey,278
102,42812,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Grey Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, , ",Little Miss Intimates,225
103,28095,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MC Men Grey Melange Y Front Briefs 8003,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey Melange,Jockey,139
104,56278,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Skin Coloured Everyday Support Bra MW 1002,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Skin,Biara,399
105,53538,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Pack of 3 Assorted Briefs PFCP13,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Multi,Amante,325
106,15771,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BF Red Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Red, , ",Facit,129
107,56416,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Biara Women Rose Red Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,"Rose, Red",Biara,449
108,27481,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey Essence Beige Bra 2004,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Seamless,Not specified,Multiway,Not specified,Beige,Jockey,449
109,45657,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men Navy Blue Boxer Briefs,Not specified,Not specified,"Cotton, Nylon",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Navy Blue, , ",Park Avenue,475
110,57392,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Pack of 3 Printed Briefs PFCN04,Not specified,Not specified,Cotton,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Amante,250
111,28891,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Enamor Women Beige Regular-Rise Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Skin, , ",Enamor,195
112,57366,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Pink Lace Briefs PCFR11,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Pink,Amante,295
113,28059,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Pack Of 2 Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Blue,Jockey,278
114,15785,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Mid- Rise BF Black Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Black, , ",Facit,178
115,59698,Women,Apparel,Innerwear,Camisoles,Summer,2014.0,Casual,Avirate Cream Fitted Camisoles,Not specified,Not specified,Elastane,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Cream, , ",Avirate,2900
116,27475,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey Women White Essence Bra 2001,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Jockey,399
117,54187,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Charcoal, Grey",Jockey,199
118,50527,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Navy Blue Pack of 2 Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Navy Blue,Chromozome,239
119,28092,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Jockey GOLDEDN Men Gold Edition White Innerwear Vest 4020,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Jockey,225
120,42815,Women,Apparel,Innerwear,Briefs,Summer,2012.0,Casual,Little Miss Intimates Women Green Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, , ",Little Miss Intimates,225
121,50518,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Chromozome Men Black Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Chromozome,325
122,28066,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey ELANCE Mens Grey Melange Trunks 1015,Outer Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey Melange, Black",Jockey,195
123,57359,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Amante Black Printed Full-Coverage Bra BGSW01,Not specified,Not specified,"Cotton, Elastane","Polka Dots, Printed",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Full,Seamless,Not specified,Regular,Not specified,Black,Amante,645
124,59092,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women Black Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Black,Peri Peri,499
125,18690,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Not specified,Not specified,"Cotton, Cotton",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,"Pink, Grey, Purple",Hanes,259
126,28005,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Blue Modern Boxer Briefs US19,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Blue,Jockey,189
127,59066,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Peri Peri,469
128,51805,Women,Apparel,Innerwear,Bra,Summer,2016.0,Casual,Bwitch Light Pink Bra,Not specified,Not specified,Not specified,Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Pink,Bwitch,699
129,51039,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Enamor Women Brown Floral Printed Briefs,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,"Brown, Pink",Enamor,275
130,45096,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Bwitch Purple Full-Coverage Lace Bra RTV-BW334,Not specified,Not specified,Synthetic,"Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Bwitch,599
131,50544,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men White Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,White,Chromozome,130
132,45634,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men Black Swank Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Park Avenue,200
133,42411,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Basics Men Charcoal Hip Brief,Inner Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Basics,199
134,51006,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Brown Bra,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,"Non Padded, Underwired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Brown,Enamor,895
135,17879,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style Green Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Levis,429
136,47507,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men White Facit Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, , ",Facit,116
137,52489,Women,Apparel,Innerwear,Camisoles,Winter,2015.0,Casual,Red Rose Beige Camisole,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Skin,Red Rose,130
138,50588,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Blue Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Blue,Chromozome,179
139,30499,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women Fiona Beige Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Multiway,Not specified,Beige,Lovable,850
140,25379,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Black & White Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Levis,299
141,18697,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Bikini Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Blue, Green",Hanes,215
142,22538,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Not specified,Not specified,Not specified,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black, Charcoal",Hanes,259
143,28002,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Grey Tanga Brief US18,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Grey,Jockey,149
144,59095,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women Skin Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Skin,Peri Peri,499
145,53332,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Smugglerz Men Multi coloured Check Boxers,Outer Elastic,Not specified,Pure Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Multi,Smugglerz,399
146,54325,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Garfield Women White & Pink Bra,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,"White, Pink",Garfield,1099
147,45633,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Park Avenue Men Navy Blue Swank Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Park Avenue,200
148,51001,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor Full Figure Skin Bra,Not specified,Not specified,"Nylon, Elastane","Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Skin,Enamor,849
149,25346,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Levis Men Black  Brief,Outer Elastic,Not specified,"Cotton, Elastane","Striped, Striped",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Black,Levis,225
150,50543,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men White Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"White, Red",Chromozome,130
151,45091,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Bwitch Enchant Lavender & White Printed Bra RTV-BW297,Not specified,Not specified,Synthetic,"Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,"Lavender, White",Bwitch,999
152,17877,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levisi Men Comfort Style Beige Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Levis,399
153,47509,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Brown Brief,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Brown, , ",Facit,109
154,51008,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Purple Bra,Not specified,Not specified,"Nylon, Polyester",Not specified,Not specified,"Non Padded, Underwired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Purple,Enamor,695
155,28034,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal Grey Y Front Briefs 1006,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Jockey,179
156,17883,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style Navy Blue Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Levis,299
157,45098,Women,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Bwitch Fushia Pink Sapphire Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, , ",Bwitch,399
158,59068,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Peri Peri Women Blue Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Blue,Peri Peri,399
159,51205,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Women Skin Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Skin,Enamor,375
