,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Pattern,Material,Type,Colour,Brand,Price
847,48157,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Salmon pink Wallet,Not specified,Not specified,Not specified,Rose,Fossil,2895
848,37866,Unisex,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Unisex Brown Business Organiser,Not specified,Not specified,Not specified,Brown,Hidekraft,899
849,25302,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Leather Red Wallet,Solid,Synthetic Leather,Not specified,Red,Lino Perros,795
850,54395,Women,Accessories,Wallets,Wallets,Fall,2012.0,Casual,Baggit Women Olive Wallet,Not specified,Synthetic Leather,Not specified,Olive,Baggit,950
851,33603,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women Brown Wallet,Not specified,Leather,Not specified,Brown,Lino Perros,695
852,37859,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Women Black Wallet,Not specified,Leather,Not specified,Black,Hidekraft,949
853,48168,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Brown Wallet,Not specified,Not specified,Not specified,Brown,Fossil,3395
854,51879,Women,Accessories,Wallets,Wallets,Summer,2016.0,Casual,Nyk Women Pink Wallet,Solid,Synthetic Leather,Not specified,Pink,Nyk,599
855,53376,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Puma Women White Ferrari Wallet,Not specified,PU,Not specified,"White, Red",Puma,1699
856,48150,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Brown Wallet,Not specified,Not specified,Not specified,"Brown, Black",Fossil,2500
857,39557,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Men Brown Wallet,Not specified,Not specified,Not specified,Brown,Hidekraft,699
858,33409,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Damroo Rosy Red Wallet,Not specified,Not specified,Not specified,Red,Baggit,675
859,18049,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Sequin Pink Wallet,Solid,Synthetic Leather,Not specified,Pink,Lino Perros,695
860,33604,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women Leather Purple Wallet,Not specified,Leather,Not specified,Purple,Lino Perros,695
861,25305,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Leather Brown Wallet,Solid,Synthetic Leather,Not specified,Brown,Lino Perros,795
862,17096,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Blue Zip Green Wallet,Solid,Synthetic Leather,Not specified,Green,Lino Perros,595
863,20426,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Baggit Women Hero Brush Brown Wallet,Solid,Synthetic Leather,Not specified,Brown,Baggit,800
864,45283,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women White Wallet,Not specified,Synthetic,Not specified,White,Lino Perros,595
865,36127,Men,Accessories,Wallets,Wallets,Fall,2012.0,Casual,OTLS Men Brown Mark Wallet,Solid,Synthetic Leather,Two Fold Wallet,Brown,OTLS,599
866,37233,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,United Colors of Benetton Men Leather Brown Wallet,Not specified,Not specified,Not specified,Brown,United Colors of Benetton,1499
867,18816,Unisex,Accessories,Wallets,Wallets,Summer,2011.0,Casual,Peter England Unisex Statements Black Passport Holder,Not specified,Leather,Passport Holder,Black,Peter England,499
868,45277,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women Brown Wallet,Not specified,Synthetic,Not specified,Brown,Lino Perros,595
869,36924,Men,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Men Brown Passport Holder With Wallet,Not specified,Leather,Passport Holder,Brown,Fossil,2995
870,36118,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,Solid,Synthetic Leather,Two Fold Wallet,Black,OTLS,599
871,14846,Men,Accessories,Wallets,Wallets,Summer,2011.0,Casual,United Colors of Benetton Men Solid Coffee Brown Wallets,Not specified,Not specified,Not specified,Coffee Brown,United Colors of Benetton,1699
872,41278,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Arrow Men Black Leather Wallet,Not specified,Leather,Two Fold Wallet,Black,Arrow,1050
873,52805,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,JAG Men Chocolate Brown Leather Wallet,Not specified,Leather,Not specified,Brown,JAG,799
874,48133,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Multi Coloured Wallet,Not specified,Not specified,Not specified,Multi,Fossil,1150
875,37650,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Wills Lifestyle Women Maroon Wallet,Not specified,Not specified,Not specified,Maroon,Wills Lifestyle,1699
876,35107,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Allen Solly Men Leather Black Wallet,Not specified,Not specified,Not specified,Black,Allen Solly,999
877,47371,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Pink Border Sapera Wallet,Not specified,Not specified,Not specified,Pink,Baggit,750
878,37234,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,United Colors of Benetton Men Leather Grey Wallet,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,1499
879,20045,Women,Accessories,Wallets,Wallets,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Wallets,Not specified,Not specified,Not specified,Purple,United Colors of Benetton,1599
880,17091,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Button Flap White Wallet,Solid,Synthetic Leather,Not specified,White,Lino Perros,595
881,52802,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,JAG Men Black Leather Wallet,Not specified,Leather,Not specified,Black,JAG,699
882,14841,Men,Accessories,Wallets,Wallets,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,Not specified,Not specified,Not specified,Black,United Colors of Benetton,1699
883,36923,Unisex,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Unisex Black Transit Passport Holder,Not specified,Leather,Passport Holder,Black,Fossil,2195
884,58160,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Rocky S Women Purple Wallet,Not specified,Synthetic Leather,Not specified,Purple,Rocky S,1695
885,18827,Men,Accessories,Wallets,Wallets,Summer,2011.0,Formal,Peter England Men Statements Black Wallet,Not specified,Not specified,Not specified,Black,Peter England,499
886,20625,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Baggit Women Voltage Taj White Wallet,Solid,Synthetic Leather,Not specified,White,Baggit,700
887,8932,Men,Accessories,Wallets,Wallets,Fall,2011.0,Casual,Puma Men Core Lite Black Wallets,Not specified,Not specified,Not specified,"Black, Green",Puma,999
888,41276,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Arrow Men Black Leather Wallet,Not specified,Leather,Not specified,Black,Arrow,1095
889,14848,Men,Accessories,Wallets,Wallets,Summer,2011.0,Casual,United Colors of Benetton Men Printed Beige Wallets,Not specified,Not specified,Not specified,Beige,United Colors of Benetton,1699
890,18818,Men,Accessories,Wallets,Wallets,Fall,2011.0,Formal,Peter England Men Statements Black Wallet,Not specified,Not specified,Not specified,Black,Peter England,599
891,38423,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Purple Wallet,Not specified,Not specified,Not specified,Purple,Baggit,950
892,36915,Men,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Men Brown Wallet,Not specified,Not specified,Not specified,Brown,Fossil,3695
893,36129,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,Solid,Synthetic Leather,Two Fold Wallet,Black,OTLS,599
894,17098,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Flower Black Wallet,Solid,Synthetic Leather,Not specified,Black,Lino Perros,695
895,41271,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Arrow Men Two Toned Wallet,Not specified,Leather,Not specified,"Black, Brown",Arrow,995
896,36111,Men,Accessories,Wallets,Wallets,Fall,2012.0,Casual,OTLS Men Brown Drake Wallet,Solid,Synthetic Leather,Two Fold Wallet,Brown,OTLS,599
897,8935,Men,Accessories,Wallets,Wallets,Fall,2011.0,Casual,Puma Men big cat Grey Wallet,Not specified,Not specified,Not specified,Grey,Puma,399
898,18820,Men,Accessories,Wallets,Wallets,Summer,2011.0,Casual,Peter England Men Statements Black Wallet,Not specified,Leather,Not specified,Black,Peter England,599
899,43384,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Men Green Wallet,Not specified,Not specified,Not specified,Green,Lino Perros,799
900,36912,Men,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Men Black Transit Wallet,Not specified,Not specified,Not specified,Black,Fossil,3695
901,14870,Men,Accessories,Wallets,Wallets,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Passport Holder,Not specified,Synthetic Leather,Passport Holder,Green,United Colors of Benetton,2499
902,35109,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Allen Solly Men Leather Black Wallet,Not specified,Not specified,Not specified,Black,Allen Solly,999
903,33408,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Damroo Hosh Purple Wallet,Not specified,Not specified,Not specified,Purple,Baggit,700
904,48151,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Red Wallet,Not specified,Not specified,Not specified,"Red, White",Fossil,2500
905,33605,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women Blue Wallet,Not specified,Not specified,Not specified,Blue,Lino Perros,695
906,19738,Women,Accessories,Wallets,Wallets,Fall,2011.0,Casual,United Colors of Benetton Women Lavender Wallet,Not specified,Not specified,Not specified,Lavender,United Colors of Benetton,1699
907,25304,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Classic Brown Wallet,Solid,Synthetic Leather,Not specified,Brown,Lino Perros,595
908,18048,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Sequin Grey Wallet,Solid,Synthetic Leather,Not specified,Grey,Lino Perros,695
909,38477,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Black Wallet,Not specified,Not specified,Not specified,Black,Baggit,700
910,37867,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Men Black Wallet,Not specified,Not specified,Not specified,Black,Hidekraft,625
911,48156,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Grey Wallet,Not specified,Not specified,Not specified,"Grey, Brown",Fossil,2895
912,39551,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Women Black Wallet,Not specified,Not specified,Not specified,Black,Hidekraft,749
913,48169,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Brown Wallet,Not specified,Not specified,Not specified,Brown,Fossil,3395
914,51878,Women,Accessories,Wallets,Wallets,Summer,2016.0,Casual,Nyk Women Mushroom Brown Wallet,Solid,Synthetic Leather,Not specified,Mushroom Brown,Nyk,549
915,47313,Women,Accessories,Wallets,Wallets,Fall,2012.0,Casual,Baggit Women Brown Jhula Parina Crush Wallet,Not specified,Not specified,Not specified,Brown,Baggit,800
916,25303,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Leather Black Wallet,Solid,Synthetic Leather,Not specified,Black,Lino Perros,795
917,33602,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Lino Perros Women Black Wallet,Not specified,Not specified,Not specified,Black,Lino Perros,695
918,48160,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Yellow Wallet,Not specified,Not specified,Not specified,Yellow,Fossil,2895
919,18046,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Lino Perros Women Sequin Green Wallet,Solid,Synthetic Leather,Not specified,Green,Lino Perros,695
920,51885,Women,Accessories,Wallets,Wallets,Summer,2016.0,Casual,Nyk Women Pink Wallet,Solid,Synthetic Leather,Not specified,Pink,Nyk,549
921,20481,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Baggit Women Parinacrush Brown Wallet,Solid,Synthetic Leather,Not specified,Brown,Baggit,925
922,47325,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Olive Green Taker Jhuti Wallet,Not specified,Not specified,Not specified,Olive,Baggit,775
923,36510,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,United Colors of Benetton Women Black Wallet,Not specified,Not specified,Not specified,Black,United Colors of Benetton,2299
924,20475,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Baggit Women Aer Jhuti Purple Wallet,Solid,Synthetic Leather,Not specified,Purple,Baggit,800
925,39558,Men,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Hidekraft Men Dark Brown Wallet,Not specified,Leather,Not specified,"Brown, Black",Hidekraft,775
926,51882,Women,Accessories,Wallets,Wallets,Summer,2016.0,Casual,Nyk Women Brown Wallet,Solid,Synthetic Leather,Not specified,Brown,Nyk,599
927,38680,Women,Accessories,Wallets,Wallets,Winter,2015.0,Casual,Spice Art Women Canvas Blue Wallet,Solid,Leather,Not specified,Blue,Spice Art,595
928,48167,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Brown Wallet,Not specified,Not specified,Not specified,Brown,Fossil,2750
929,33401,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Border Mayur Green Wallet,Not specified,Not specified,Not specified,Green,Baggit,725
930,23693,Unisex,Accessories,Wallets,Wallets,Summer,2011.0,Casual,Newhide Black Unisex Casual Passport Holder,Not specified,Leather,Passport Holder,Black,New Hide,795
931,48158,Women,Accessories,Wallets,Wallets,Winter,2016.0,Casual,Fossil Women Red Wallet,Not specified,Not specified,Not specified,Red,Fossil,2895
932,42006,Women,Accessories,Wallets,Wallets,Summer,2012.0,Casual,Baggit Women Beige Goofy Jhuti Wallet,Not specified,Not specified,Not specified,Beige,Baggit,1000
