,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
83,39944,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,GAS Men Grey Namib Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,GAS,5000.0
84,36130,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Nike Men Dunk High Grey Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Sneakers,Mid-Top,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,4995.0
85,44510,Unisex,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Converse Unisex Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Converse,1699.0
86,22702,Women,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Nike Women Beige Dunk High Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Sneakers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Gold",Nike,4795.0
87,8914,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Puma,4999.0
88,13045,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Maroon, Black, Beige",Inc 5,1090.0
89,55650,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Multi-coloured Heels,Not specified,Not specified,Canvas,Slip-On,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Not specified,Not specified,Open Toe,Block,Not specified,Multi,Catwalk,2095.0
90,54544,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Sports,F Sports Men Black Pace Sports Shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"Black, Grey, Silver",F Sports,1395.0
91,4523,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Puma Men's Faas Blue White Silver Red Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White, Silver",Puma,5999.0
92,45604,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,2999.0
93,10634,Men,Footwear,Shoes,Formal Shoes,Winter,2012.0,Formal,Carlton London Men Black Oxford Wingtip Brogues,Synthetic,Textured,Synthetic,Lace-Ups,Not specified,Brogues,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pointed Toe,Not specified,Not specified,Black,Carlton London,3495.0
94,17411,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Lotto Men Basketball Mid White Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Lotto,2399.0
95,30233,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Numero Uno Men White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Numero Uno,1699.0
96,53137,Women,Footwear,Shoes,Flats,Winter,2015.0,Casual,Catwalk Women Brown Sandals,Not specified,Solid,Synthetic,Not specified,Not specified,Ballerinas,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Zip,Not specified,Open Toe,Not specified,Not specified,"Brown, Mustard",Catwalk,1195.0
97,15722,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,5795.0
98,6422,Unisex,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Lotto Unisex Canvas Black Grey Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,1049.0
99,12507,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2395.0
100,3150,Men,Footwear,Shoes,Sports Shoes,Fall,2010.0,Sports,Nike Men's Lunarswift Black Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,5400.0
101,47537,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Portia Women Brown Flats,Not specified,Not specified,Suede,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Brown, Gold, Beige",Portia,499.0
102,42045,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Brown",Nike,4795.0
103,54120,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Beige Flats,Not specified,Colourblocked,Synthetic,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Beige, Brown",Rocia,990.0
104,24257,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Numero Uno Men Navy Blue Casual Shoes,Not specified,Not specified,Synthetic Leather,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Numero Uno,1899.0
105,4147,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women Glide White Grey Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",Nike,6995.0
106,15510,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Rockport,4999.0
107,11971,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Fila Men Glow White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",FILA,2599.0
108,44941,Men,Footwear,Shoes,Formal Shoes,Summer,2013.0,Formal,Franco Leone Men Formal Shoes,Not specified,Not specified,Leather,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,2095.0
109,28655,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Men Zoom Structure White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,7595.0
110,16966,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Reebok Men Sprintfit Lite Black Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Football,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Reebok,2599.0
111,36139,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Men The Overplay VII Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3995.0
112,22539,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Inc.5  Women Grey Flats,Not specified,Not specified,Synthetic Leather,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Brown,Inc 5,1290.0
113,2629,Women,Footwear,Shoes,Flats,Fall,2010.0,Casual,Carlton London Women Four Strapped Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,1495.0
114,24408,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Men Black Vanquish Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",ADIDAS,2499.0
115,20894,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Basics Men Red Casual Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Basics,949.0
116,40971,Men,Footwear,Shoes,Casual Shoes,Winter,2012.0,Casual,Buckaroo Men Brown Casual Shoes,Synthetic,Solid,Suede,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Brown,Buckaroo,2295.0
117,12956,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,ADIDAS Men Sports Blue Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Football,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Green",ADIDAS,5999.0
118,6619,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,ADIDAS Men's Boris White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,2099.0
119,54129,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Rocia Women Beige Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,"Beige, Brown",Rocia,590.0
120,23847,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,ADIDAS Men White Duramo 3 Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver",ADIDAS,3699.0
121,11985,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Fila Men Glow Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",FILA,2599.0
122,23249,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Arrow Men Formal Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,4199.0
123,17840,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Air Quick Handle Red Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Nike,4295.0
