,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Colour,Brand,Price
132,47089,Boys,Footwear,Flip Flops,Flip Flops,Winter,2013.0,Casual,Marvel Boys Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Green",Marvel,299
133,11856,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Casual Red Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Playboy,399
134,46958,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Jungle Book Boys Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Orange, Black",Jungle Book,349
135,40293,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Warner Bros Kids Unisex Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Warner Bros,349
136,15859,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Warner Bros Kids Unisex LT Taz Flops Green Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Warner Bros,199
137,53442,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,ADIDAS,899
138,18910,Men,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,ADIDAS Men Adi Linear Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,ADIDAS,399
139,17356,Men,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,Puma Men Arizona Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Puma,399
140,11860,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Casual Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Playboy,399
141,3621,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Men's Neon Cat Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,599
142,35666,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,U.S. Polo Assn. Men Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,U.S. Polo Assn.,1199
143,3619,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Men's Neon Cat Navy Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",Puma,599
144,11867,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Casual Yellow Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Playboy,399
145,3626,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Tropi Cat Red White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Puma,999
146,17969,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Surf Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Orange",Puma,599
147,11858,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Playboy Men Casual Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Playboy,399
148,14340,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Pink Snapper Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Pink,Nike,899
149,20949,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Vines Yellow Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,ADIDAS,599
150,47087,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Marvel Boys Yellow Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Multi",Marvel,399
151,10740,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Disney Unisex Kids Pluto Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Disney,249
152,35635,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Gliders Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Gliders,299
153,24111,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Playboy Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Playboy,249
154,46101,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Yellow Lucent Scribble Slide Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Yellow, Blue",ADIDAS,1299
155,26679,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Maze Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,1099
156,25498,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Aquahype Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,Nike,699
157,25454,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Men Benassi Solarsoft Slide Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2200
158,46106,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men White Check Mens Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,ADIDAS,749
159,40695,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Numero Uno Men Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Numero Uno,549
160,24116,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Red Casual Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Blue",Playboy,499
161,53878,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Navy Blue,U.S. Polo Assn.,899
162,35632,Men,Footwear,Flip Flops,Flip Flops,Fall,2015.0,Casual,Gliders by Liberty Men Red & Black Econew Flip-Flops,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,"Black, Red",Gliders,349
163,58231,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Lotto,549
164,41912,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, White",iPanema,699
165,44203,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,iPanema,599
166,25496,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Men Blue Aquahype Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Yellow",Nike,699
167,4002,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men's Yellow And Black With Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Black",Spalding,299
168,26677,Men,Footwear,Flip Flops,Flip Flops,Winter,2014.0,Casual,Puma Men Drifter Road Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Puma,1199
169,24120,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Red Casual Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Playboy,499
170,12825,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Unisex Coral Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,599
171,4005,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men's Yellow And Green With Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Green",Spalding,299
172,5781,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Reebok Men's Coral Hex Grey Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Reebok,1299
173,17795,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Jive Navy Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,749
174,34517,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Pearl Star Green Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,ADIDAS,1199
175,2550,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,Numero Uno Men's Casual Black Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Numero Uno,299
176,19865,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Striped Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",ADIDAS,399
177,44204,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,iPanema,599
178,10749,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Disney Unisex Kids Mickey Star Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Yellow",Disney,229
179,53876,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Green,U.S. Polo Assn.,749
180,24118,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Turquoise Blue Casual Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Turquoise Blue,Playboy,499
181,53882,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"White, Navy Blue",U.S. Polo Assn.,949
182,46108,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Green Psychedellic Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Green, Black",ADIDAS,399
183,41940,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,iPanema,799
184,11866,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Casual Red Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Playboy,399
185,3618,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Women's Coral Pink White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, White",Puma,599
186,11859,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Casual Green Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Playboy,399
187,20948,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Adi Neo Tread Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,399
188,14341,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Snapper Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Green,Nike,899
189,6167,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Men's Tread Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,699
190,4630,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Men's Chewang Slides Black Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",ADIDAS,1499
191,17968,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Splash Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Purple",Puma,599
192,11861,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Casual Brown Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Playboy,399
193,35667,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,U.S. Polo Assn.,1199
194,24715,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Alizona Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,699
195,3620,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Women's Coral Green White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, White",Puma,599
196,3629,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Tropi Cat Graphic White Yellow Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Yellow",Puma,1099
197,6169,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Women's Printed Upper Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1299
198,47088,Boys,Footwear,Flip Flops,Flip Flops,Winter,2013.0,Casual,Kids Ville Boys Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Yellow",Kids Ville,299
199,20946,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Checks Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,399
200,11857,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Casual White Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Playboy,399
201,46959,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Jungle Book Boys Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black, Multi",Jungle Book,349
202,40292,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Warner Bros Kids Unisex Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,349
203,11850,Men,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Playboy Men Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Green,Playboy,749
204,20941,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Adi Cells Orange Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,ADIDAS,399
205,35669,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,U.S. Polo Assn.,1699
206,32814,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Temas Cream Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,iPanema,899
207,40295,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Warner Bros Kids Unisex Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Warner Bros,349
208,17734,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Miami III Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Purple",Puma,499
209,53444,Men,Footwear,Flip Flops,Flip Flops,Summer,2016.0,Casual,ADIDAS Men Black Duramo Slide Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,"Black, White",ADIDAS,1999
210,2551,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Numero Uno Men's Casual Green Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Numero Uno,299
211,34516,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Caroni Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,ADIDAS,899
212,44205,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, White",iPanema,899
213,4004,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men's Red White With Ego Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Spalding,299
214,47474,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Tiptopp Women Black Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Black,Tiptopp,1099
215,6753,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Splash Thong Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,499
216,21202,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Quiksilver Men Multi Milokai Print Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Multi,Quiksilver,1095
