,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Details,Make,Pattern,Shape,Dial Material,Strap Material,Movement,Display,Strap Closure,Strap Style,Water Resistance,Colour,Brand,Price
110,49864,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex Purple Digital Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Water Resistant,Purple,Q&Q,950
111,32368,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Q&Q,675
112,45008,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Digital Multifunction Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Water Resistant,"Steel, Yellow, Black",maxima,595
113,38004,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Women Blue Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,Blue,Q&Q,1695
114,41038,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Brown Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Brown,Nautica,10495
115,22932,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Unisex Black Dial Watch 9912PP13,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,30 m,Black,Fastrack,690
116,28434,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8299,Not specified,Non-Swiss Made,Not specified,Rectangular,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,White,DKNY,12995
117,30097,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Ed Hardy Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Ed Hardy,9995
118,49863,Girls,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Girls Pink Digital Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Water Resistant,Pink,Q&Q,950
119,46473,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Sliver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Silver, Steel",Timex,2395
120,25313,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085),Multi Function,Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Automatic,Digital,Tang,Regular,Non-Resistant,Black,CASIO,2995
121,33878,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Silver Dial Watch,Multi Function,Not specified,Not specified,Not specified,Not specified,Not specified,Mechanical,Analogue,Not specified,Not specified,Not specified,"Silver, Black",Citizen,10500
122,46487,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Sliver Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,"Silver, Steel",Timex,6095
123,45202,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657),"Reset Time, Multi Function",Non-Swiss Made,Textured,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Bracelet Style,100 m,Black,CASIO,5995
124,32350,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Steel",Q&Q,1195
125,45030,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,maxima,625
126,40542,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Women Gold Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Gold,Titan,2250
127,26334,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,DKNY Women Black Dial Watch NY4951,Not specified,Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,Black,DKNY,6495
128,30063,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Ed Hardy Men Grey Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Grey,Ed Hardy,8250
129,49897,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Pink, Lavender",Q&Q,595
130,59239,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,White,Titan,7995
131,22935,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Red Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,Red,Fastrack,650
132,28433,Women,Accessories,Watches,Watches,Winter,2016.0,Formal,DKNY Women Beige Dial Watch NY8308,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Beige,DKNY,8995
133,38003,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,Black,Q&Q,1895
134,25325,Men,Accessories,Watches,Watches,Summer,2017.0,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-1AVDF(ED420),"Reset Time, Reset Time",Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Regular,Non-Resistant,"Black, Steel",CASIO,6995
135,41036,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Nautica,10495
136,49855,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Water Resistant,Black,Q&Q,795
137,17445,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Men Black Analogue Watches (BS063) BEM-501L-1AVDF,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,Black,CASIO,7295
138,30055,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Skagen Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,SKAGEN,10495
139,29944,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Police Men Black Dial Watch PL13088JS-02,Not specified,Non-Swiss Made,Not specified,Rectangular,Stainless Steel,Leather,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Police,15350
140,45234,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Youth Series Men Analog-Digital Watch AW-80-1AVDFAD84,"Reset Time, Alarm, LED Backlight",Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue and Digital,Tang,Regular,50 m,Black,CASIO,2495
141,32366,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,Black,Q&Q,765
142,51634,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2783,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Stainless Steel,Mechanical,Analogue,Not specified,Not specified,50 m,White,Fossil,7495
143,45006,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Attivo Digital Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,30 m,"Grey, Black",maxima,695
144,8143,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Bikers Analog Steel Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Black,Fastrack,1295
145,33871,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Black Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Mechanical,Analogue,Not specified,Not specified,Not specified,"Black, Steel",Citizen,11000
146,33885,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Steel Eco-Drive Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Steel,Citizen,10500
147,45039,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Black",maxima,1650
148,29523,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Playboy Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Steel",Playboy,4250
149,32359,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Black,Q&Q,1045
150,59230,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Black,Titan,1300
151,38035,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men White Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,White,Q&Q,1195
152,51633,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2790,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,50 m,White,Fossil,6495
153,45001,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Maxima Men Black Digital Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Water Resistant,"Grey, Red, Black",maxima,695
154,45233,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Youth Series Men Analog-Digital Watch AW-80D-1AVDFAD60,"Reset Time, Stopwatch, Alarm",Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue and Digital,Foldover,Bracelet Style,Water Resistant,Black,CASIO,2995
155,32361,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Men Black Dial Watch Q672J405Y,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Black,Q&Q,1195
156,30052,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,SKAGEN DENMARK Men Grey Dial Watch 668XLSLZM,Chronograph,Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,50 m,Grey,SKAGEN,9995
157,29943,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Police Men Black Dual Dial Watch PL13076JPCL-04,Not specified,Non-Swiss Made,Not specified,Rectangular,Stainless Steel,Synthetic,Mechanical,Analogue,Not specified,Not specified,100 m,Black,Police,12045
158,17442,Unisex,Accessories,Watches,Watches,Summer,2017.0,Casual,CASIO Unisex Black Small Dial Analogue and Digital Watch,"Multi Function, Reset Time, Stopwatch",Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Automatic,Analogue and Digital,Tang,Regular,Non-Resistant,Black,CASIO,2795
159,41031,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,Black,Nautica,8495
160,25322,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391),"Chronograph, Multi Function",Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Butterfly,Regular,50 m,Grey,CASIO,13995
161,46442,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Silver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Silver, Black",Timex,3395
162,38032,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Women Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Black,Q&Q,1565
163,49899,Girls,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Blue, Pink",Q&Q,595
164,59237,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,100 m,Black,Titan,6995
165,29524,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Playboy Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Copper",Playboy,5650
166,46489,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men Blue Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Blue, Steel",Timex,4795
167,33882,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Steel",Citizen,11900
168,33876,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Men Black Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Mechanical,Analogue,Not specified,Not specified,Not specified,Black,Citizen,10700
169,8144,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Economy Analog Red Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Fastrack,995
170,29988,Women,Accessories,Watches,Watches,Summer,2017.0,Casual,Aspen Women Mother Of Pearl Dial Watch AP1193,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,30 m,"White, Silver",ASPEN,8995
171,36903,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch FS4673,Chronograph,Non-Swiss Made,Not specified,Round,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,50 m,Brown,Fossil,8995
172,47994,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Men Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Green",Helix,2495
