,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
132,17967,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Girija Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Yellow, Orange",Puma,1499.0
133,29230,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Women Grey Rio Fashion Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Pink",Puma,1299.0
134,3628,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Puma Men Jiff  Grey Navy Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue",Puma,2299.0
135,34120,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Clarks Men Brown Wild Vibe Leather Closed Sandals,TPR,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Clarks,2999.0
136,35496,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Bata Men Grey Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Grey,Bata,749.0
137,28329,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
138,10173,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,United Colors of Benetton Men Tango Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,United Colors of Benetton,2299.0
139,59185,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Gliders Men Olive Green Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Grey, Yellow, Green",Gliders,899.0
140,28320,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1495.0
141,6398,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Rebel Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,949.0
142,15850,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,399.0
143,22884,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Woodland Men Brown Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Woodland,1995.0
144,11894,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Franco Leone Men Casual Tan Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Franco Leone,1295.0
145,16246,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Crocs Kids cayman Kids-Unisex Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,1295.0
146,39299,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1695.0
147,6353,Girls,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Crocs Girls Pink Clogs,Rubber,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Pink,Crocs,595.0
148,29239,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Pural Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2999.0
149,39897,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,ADIDAS Women Black Yorgio Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,2299.0
150,22883,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,2195.0
151,11893,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1295.0
152,15857,Unisex,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Warner Bros Kids Unisex LT Blug Clog Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,499.0
153,35661,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,U.S. Polo Assn. Men White Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,White,U.S. Polo Assn.,2199.0
154,15868,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Warner Bros,399.0
155,4067,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Men Yukon Khaki Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,3995.0
156,47215,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Franco Leone,1495.0
157,3216,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Carlton London Men Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Carlton London,1495.0
158,36420,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Spinn Men Aura Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Red",Spinn,749.0
159,38788,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Woodland Men Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Woodland,2595.0
160,34521,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Suede,Not specified,Slip-On,Not specified,Not specified,Black,Red Tape,1595.0
161,3827,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kid's Baya Navy Kidswear,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Crocs,995.0
162,34526,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Red Tape,1595.0
163,12474,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Clarks Men Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,2999.0
164,10747,Unisex,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Disney Unisex Kids Daisy Pink Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Pink,Disney,299.0
165,37959,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Clarks Men Vent Jump Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,3999.0
166,34519,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Chicane Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ADIDAS,1799.0
167,8090,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Men Terra Sports Syn Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black, Red",ADIDAS,3699.0
168,34510,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,ADIDAS Women Feather Black & Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",ADIDAS,1199.0
169,47224,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Brown Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Navy Blue",Franco Leone,1495.0
170,4654,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,ADIDAS Women Receptor Navy Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,ADIDAS,1499.0
171,3829,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kid's Gabe Duke Mid Tier Emboss Blue Kidswear,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Crocs,1295.0
172,12489,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Clarks Men Leather Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Clarks,2999.0
173,38786,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Woodland Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Woodland,1995.0
174,47223,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1495.0
175,25491,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Nike Men Air Embark Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Yellow",Nike,2595.0
176,4653,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Cherokee Black Grey Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",ADIDAS,1799.0
177,45580,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Arrow Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Arrow,1899.0
178,12822,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Snipper Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Navy Blue",Puma,1599.0
179,8603,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Crocband Kids Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,1495.0
180,13904,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Nike Men Straprunner Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,3395.0
181,34528,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1695.0
182,28326,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
183,22882,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Woodland Men Olive Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Woodland,2095.0
184,15856,Unisex,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Unisex TJ Hit & Chase Flops Red Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Warner Bros,249.0
185,22247,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,ID Men Grey Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ID,1185.0
186,28319,Men,Footwear,Sandal,Sandals,Winter,2018.0,,RTV_LoadTest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,0.0
187,15869,Girls,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Girls TJ Playlogs Pink Sandals,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Pink,Warner Bros,399.0
188,3627,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Men Argon Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1699.0
189,15851,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Warner Bros,399.0
190,22885,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,1995.0
191,15409,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Men Cage Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",FILA,449.0
192,6399,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Rebel Black Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,949.0
193,28321,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
194,6736,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Puma Men Photon Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1299.0
195,21055,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Clarks Men Black Vine Call Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,2499.0
196,39298,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,Red Chief,1695.0
197,6352,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kids Navy Clogs,Rubber,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Navy Blue,Crocs,595.0
198,22249,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,ID Men Blue Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ID,1185.0
199,17733,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Puma Men MM III Navy Blue Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,499.0
200,15858,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex LT Blug Clog Green Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Warner Bros,499.0
201,11868,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1395.0
202,28328,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
203,35497,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Bata Men Velocity Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Bata,749.0
204,34119,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Clarks Men Brown Leather Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Clarks,2799.0
205,15894,Girls,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Warner Bros Kids Girls TW Flower Flops Blue Slippers,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Blue,Warner Bros,249.0
206,29236,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Women Roque Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,999.0
207,39898,Men,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,ADIDAS Men Black Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,ADIDAS,2499.0
208,39296,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Tan,Red Chief,1395.0
209,17961,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Scuba Grey Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Puma,1999.0
210,6397,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Revenge 02 Black Blue Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Lotto,799.0
211,13536,Men,Footwear,Sandal,Sports Sandals,Spring,2013.0,Casual,ADIDAS Men Black Receptor Sports Sandal,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,ADIDAS,1899.0
212,26625,Men,Footwear,Sandal,Sports Sandals,Winter,2012.0,Casual,Puma Men Black Jiff II Ind Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Green",Puma,2299.0
