,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Pattern,Material,Length,Colour,Brand,Price
664,18216,Men,Accessories,Socks,Socks,Fall,2011.0,Casual,Manchester United Men Solid Red Socks,Not specified,Not specified,Not specified,"Red, Black",Manchester United,199
665,17408,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men NA Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,395
666,46868,Men,Accessories,Socks,Socks,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,Striped,"Cotton, Elastane",Above Ankle,"Black, Grey",Lino Perros,249
667,15531,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Fila Men Pack Of 3 Navy Blue Socks,Not specified,Not specified,Not specified,"Navy Blue, Navy Blue, Navy Blue",FILA,315
668,36377,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men White Socks,Not specified,Not specified,Not specified,White,Reid & Taylor,195
669,58308,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Navy Blue, Grey, Navy Blue",Jockey,367
670,6691,Unisex,Accessories,Socks,Socks,Summer,2011.0,Casual,Asics Unisex 2 Pairs 5 Toes SVS White Logo Black Red Socks,Solid,"Cotton, Polyester",Ankle Length,"White, Red",ASICS,899
671,36383,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Not specified,Not specified,Not specified,Grey,Reid & Taylor,195
672,36384,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,195
673,49289,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Set of 3 Socks,Solid,Cotton,Above Knee,Black,Arrow,599
674,32172,Women,Accessories,Socks,Socks,Summer,2017.0,Casual,Playboy Women Lavender Socks,Patterned,"Cotton, Elastane",Ankle Length,"Lavender, White",Playboy,99
675,6696,Men,Accessories,Socks,Socks,Summer,2011.0,Sports,Nike Men's New Ap Swsh C White Socks,Not specified,Not specified,Not specified,White,Nike,175
676,31994,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Khaki Green Socks,Solid,Not specified,Above Ankle,Khaki,Playboy,135
677,19504,Men,Accessories,Socks,Socks,Fall,2011.0,Sports,Puma Men Sports Pack of 3 Socks,Not specified,Not specified,Not specified,White,Puma,329
678,58306,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,Solid,Cotton,Above Ankle,"Black, Olive, Black",Jockey,367
679,36379,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,Not specified,Not specified,Not specified,Black,Reid & Taylor,195
680,15554,Women,Accessories,Socks,Socks,Fall,2014.0,Sports,Fila Women Pack Of 3 White Socks,Not specified,Not specified,Above Knee,"White, White, White",FILA,329
681,24445,Men,Accessories,Socks,Socks,Summer,2013.0,Sports,Fila Men Black Socks,Not specified,Not specified,Not specified,Black,FILA,139
682,58301,Men,Accessories,Socks,Socks,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,Solid,Cotton,Ankle Length,White,Jockey,367
683,19503,Women,Accessories,Socks,Socks,Summer,2010.0,Casual,Puma Women Fitness Quarters Purple Socks,Not specified,Not specified,Not specified,Purple,Puma,109
684,31993,Men,Accessories,Socks,Socks,Summer,2016.0,Formal,Playboy Men Grey Socks,Solid,Not specified,Above Ankle,Grey,Playboy,135
685,49287,Men,Accessories,Socks,Socks,Summer,2016.0,Casual,Arrow Men Pack of 5 Socks,Striped,Cotton,Above Ankle,"Black, Navy Blue, Brown",Arrow,1245
