,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
121,37087,Women,Accessories,Bags,Mobile Pouch,Summer,2012.0,Casual,Lino Perros Women Brown Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,495
122,39921,Unisex,Accessories,Bags,Duffel Bag,Spring,2011.0,Travel,Tortoise Unisex Brown Leather Duffel Bag,Not specified,Leather,Not specified,Not specified,Not specified,Large,Not specified,Not specified,Not specified,Brown,Tortoise,4299
123,33427,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Baggit,1375
124,7105,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Green Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Green,Wildcraft,1095
125,37428,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Red Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Murcia,1250
126,38460,Women,Accessories,Bags,Mobile Pouch,Summer,2012.0,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Baggit,475
127,49067,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Lino Perros,795
128,8516,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex Ultimatum Max Black Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3995
129,25119,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Gems Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,995
130,37080,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,595
131,39926,Unisex,Accessories,Bags,Laptop Bag,Fall,2012.0,Casual,Tortoise Unisex Brown Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Tortoise,3499
132,7102,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Orange & Grey Backpack,Not specified,Synthetic,"Hip Strap, Compression Straps",Colourblocked,Not specified,Medium,Drawstring,Up to 23 Litres,Not specified,"Orange, Grey",Wildcraft,3599
133,43565,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Puma Unisex Black Echo Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,999
134,16767,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Spice Art Women Spacious Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Spice Art,1695
135,35181,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Blue Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Blue,Wildcraft,945
136,36536,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,United Colors of Benetton Women Blue Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,United Colors of Benetton,1999
137,25121,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Gem Ring Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,795
138,54384,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Olive Green Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Baggit,1550
139,43333,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Murcia,1560
140,19945,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,Nike Women Casual Purple Handbag,Handheld Bag,Not specified,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Purple,Nike,1995
141,53367,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Puma Unisex Pink Backpack,Not specified,Polyester,Not specified,Graphic,Not specified,Large,Not specified,Not specified,Not specified,Pink,Puma,1299
142,37410,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Envelope Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Murcia,950
143,38458,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Orange Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Baggit,1450
144,27682,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,1650
145,37074,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,595
146,47303,Women,Accessories,Bags,Clutches,Fall,2012.0,Casual,Baggit Women Black Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Baggit,1000
147,48179,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fossil Women Green Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Fossil,6750
148,50186,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Paridhan Women Orange Printed Handbag,Not specified,Fabric,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, Green",Paridhan,1610
149,47131,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Pink Bag,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Pink, Red",Be For Bag,499
150,24651,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Casual Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Beige,Lino Perros,1995
151,36509,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,United Colors of Benetton Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,United Colors of Benetton,3999
152,16758,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Spice Art Women Double Handle Shimmer Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,White,Spice Art,1195
153,9437,Unisex,Accessories,Bags,Backpacks,Fall,2012.0,Casual,Nike Unisex Brasilia 5 Me Black Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1295
154,29727,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Leatherette Light Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,1850
155,20498,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Galaxy Exel Navy Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Navy Blue,Baggit,1900
156,8518,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,Nike Women Nike Purple Tote Purple Bags,Handheld Bag,Not specified,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,"Purple, White",Nike,2195
157,25117,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Beaded Pink Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Lino Perros,1295
158,4583,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Grey Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Grey,Wildcraft,1495
159,49069,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Pink Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Lino Perros,795
160,22564,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Black Women Casual Sling Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,795
161,16751,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Spice Art Women Copper Leartherite Multi Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Copper, Multi",Spice Art,995
162,47335,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Green Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Baggit,2150
163,54510,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,2495
164,35143,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Allen Solly Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Allen Solly Woman,1799
165,20491,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Knotty Taj Maroon Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Maroon,Baggit,1675
166,21543,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,KIARA,1850
167,10204,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Hahk Purple Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Murcia,1450
168,48184,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fossil Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Fossil,10400
169,14805,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,3799
170,37089,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,595
171,33429,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Naughty Lips Teal Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Baggit,1250
172,53994,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women White Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",KIARA,2850
173,25128,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Gems Silver Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Lino Perros,1295
174,35188,Women,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Wildcraft Women Pink Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Flap,Not specified,Not specified,Pink,Wildcraft,1095
175,37419,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Office Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Murcia,1550
176,24832,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,"Blue, Black",Wildcraft,1395
177,38451,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Teal Selection Jack Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Baggit,1375
178,34892,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Multi,Envirosax,450
179,47138,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Be For Bag,399
180,31984,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1399
181,15923,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,ADIDAS Unisex ADP1810 Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,999
182,36993,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,2995
183,18432,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Vital Gear Unisex Pink Daypack Backpack,Not specified,Polyester,Not specified,Solid,Not specified,Small,Zip,Up to 23 Litres,Not specified,"Pink, Blue",VITAL Gear,699
184,9439,Unisex,Accessories,Bags,Backpacks,Spring,2013.0,Casual,Nike Unisex Brasilia 5 Me Blue Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1295
185,29729,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,KIARA,1850
186,37421,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Office Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Murcia,1550
187,21544,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Small Pocket Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,KIARA,1850
