,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Shape,Colour,Brand,Price
142,48209,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,United Colors of Benetton,3650
143,23704,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men New Wayfarer Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,6690
144,16087,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,MTV,1775
145,50202,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Green Sunglasses,Not specified,Plastic,UV Protected Lens,Not specified,Green,Stoln,445
146,21295,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Metalic Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Metallic,Celine Dion,6000
147,29864,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Sunglasses 1025-204,Rectangle Sunglasses,Metal,UV Protected Lens,Round,Brown,Mayhem,1840
148,23750,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex High Street Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Purple, Brown",Ray-Ban,6690
149,51714,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS236-C4,Rectangle Sunglasses,Plastic,Regular Lens,Oval,"Purple, White",Allen Solly,1850
150,17333,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Red",Pepe Jeans,3350
151,29890,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1015-162,Oval Sunglasses,Plastic,UV Protected Lens,Oval,Pink,Mayhem,1730
152,28387,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Blue",I DEE,1590
153,28373,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Black",I DEE,1950
154,8635,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex New Pink Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Pink,Fastrack,1799
155,17596,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Unisex Classic Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,CAT,3150
156,28179,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Ray-Ban,4690
157,29897,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1011-102,Oval Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Mayhem,1365
158,17334,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Unisex Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Pepe Jeans,3350
159,51713,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH213-C1,Rectangle Sunglasses,Plastic,Regular Lens,Oval,Black,Van Heusen,2500
160,23757,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Translucent Grey Frame Driving Goggles,Other Sunglasses,Plastic,Regular Lens,Long,Black,OAKLEY,9550
161,29863,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1025-205d,Rectangle Sunglasses,Metal,UV Protected Lens,Oval,Black,Mayhem,1840
162,29094,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mtv Women Sunglasses,Not specified,Plastic,Regular Lens,Not specified,"Brown, Beige, Beige",MTV,1940
163,28374,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",I DEE,1950
164,23768,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Black Unfaithful Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,6990
165,28380,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,I Dee Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,I DEE,1760
166,40008,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Blue Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,"Blue, Brown",Park Avenue,3100
167,28389,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1450
168,23761,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Brown,OAKLEY,9035
169,40001,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Black, Green",Park Avenue,3895
170,51725,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Men Black Sunglass,Other Sunglasses,Plastic,Regular Lens,Long,Black,Allen Solly,1450
171,28170,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Ray-Ban Men Aviator Sunglasses,Aviator Sunglasses,Metal,UV Protected Lens,Long,Gold,Ray-Ban,6490
172,28342,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Metal,Not specified,Long,Black,I DEE,1950
173,28184,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,4490
174,51722,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Men Blue Sunglasses AS232-C4,Square Sunglasses,Plastic,Regular Lens,Oval,Blue,Allen Solly,1450
175,23766,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Black Fast Jacket Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,11700
176,40006,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,"Steel, Blue",Park Avenue,3895
177,23792,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Immerse Red Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,"Red, Black",OAKLEY,5850
178,23759,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Brown,OAKLEY,7990
179,28183,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Gold, Grey",Ray-Ban,5090
180,38311,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,I Dee Men Steel Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Steel, Brown",I DEE,1590
181,28345,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Plastic,Not specified,Long,Black,I DEE,1950
182,28177,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Green, Gold",Ray-Ban,4690
183,8660,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Titan Unisex Sunglasses FTML008GLGP1,Oval Sunglasses,Metal,UV Protected Lens,Oval,Green,Fastrack,2799
184,41518,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Basics Men Aviator Sunglasses,Aviator Sunglasses,Metal,Polarised and UV Protected Lens,Not specified,Black,Basics,1899
185,16871,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1450
186,8694,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Gradient Sunglasses P168BK1F,Rectangle Sunglasses,Plastic,UV Protected Lens,Round,Grey,Fastrack,1799
187,16885,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Men Casual Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Blue, Silver",Police,8750
188,48237,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglasses,Not specified,Plastic,Regular Lens,Not specified,"White, Black",United Colors of Benetton,3850
189,21294,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Maroon Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Maroon, Brown",Celine Dion,5000
190,50203,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Purple Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Purple,Stoln,445
191,23705,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Black & Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Blue",Ray-Ban,6690
192,48208,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3450
193,16086,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Rectangular Sunglasses 9007-203,Rectangle Sunglasses,Metal,UV Protected Lens,Oval,Copper,Mayhem,1899
194,48230,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,"Black, Grey",United Colors of Benetton,3000
195,16882,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Women Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Police,7300
196,8693,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women FT Girl Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Brown,Fastrack,1999
197,16876,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1950
198,8667,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Gradient Bikers Sunglasses P148BR2,Sports Sunglasses,Plastic,UV Protected Lens,Round,Brown,Fastrack,1799
199,16081,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9003-202,Oval Sunglasses,Polycarbonate,UV Protected Lens,Oval,Black,Mayhem,1499
200,23702,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Rayban Men Orange New Wayfarer Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Orange, Black",Ray-Ban,6090
201,38178,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Miami Blues,1815
202,50204,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Black,Stoln,445
203,21293,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Black",Celine Dion,5000
204,8658,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Rectangular Sunglasses FTML005GLBR2,Rectangle Sunglasses,Metal,UV Protected Lens,Round,Brown,Fastrack,1995
205,16849,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Green, Black",I DEE,2250
206,41520,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Basics Men Aviator Sunglasses,Aviator Sunglasses,Metal,Polarised and UV Protected Lens,Not specified,Blue,Basics,1899
207,16088,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,MTV,1775
208,48206,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Black,United Colors of Benetton,3450
209,38171,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,915
210,38185,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Miami Blues,1437
211,16840,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Maroon Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Maroon,I DEE,1750
212,8651,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Summer Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,999
213,23734,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Women High Street Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,5590
214,30575,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Blue Sunglass,Other Sunglasses,Not specified,Not specified,Long,Blue,OPIUM,2250
215,30581,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray Ban Unisex Black Sunglass,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,9040
216,50232,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Black,Stoln,445
217,16847,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Cream",I DEE,1530
218,28310,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Silver Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,"Steel, Black",Fastrack,2499
219,38182,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Miami Blues,1215
220,48201,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Grey Sunglasses,Not specified,Metal,Regular Lens,Not specified,"Grey, Purple",United Colors of Benetton,3650
221,38176,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Miami Blues,1615
222,50235,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Not specified,Plastic,UV Protected Lens,Not specified,Black,Stoln,445
223,16878,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Police,8050
224,8669,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Green,Fastrack,1995
225,30572,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,2250
226,51723,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Men Brown Sunglasses AS232-C3,Square Sunglasses,Plastic,Regular Lens,Long,Brown,Allen Solly,1450
227,40007,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Brown Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,"Brown, Black",Park Avenue,3100
228,28176,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Gold,Ray-Ban,4890
229,17599,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Classic Steal Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Silver, Blue",CAT,2500
230,28344,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Sunglasses,Other Sunglasses,Metal,Not specified,Long,"Black, Magenta",I DEE,1950
231,28182,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Ray-Ban,4490
232,38310,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,I Dee Men Steel Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Green",I DEE,1590
233,23758,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men White Fast Jacket Sunglasses,Other Sunglasses,Not specified,Not specified,Long,White,OAKLEY,12900
234,23760,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Fives Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OAKLEY,9035
235,28388,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1590
236,40000,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Park Avenue,3600
237,51724,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Men Sunglasses AS232-C2,Rectangle Sunglasses,Plastic,Regular Lens,Oval,Brown,Allen Solly,1450
238,28185,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,4690
239,28343,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,Other Sunglasses,Metal,Not specified,Long,"Metallic, Black",I DEE,1950
240,28171,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Black Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,Brown,Ray-Ban,5090
241,51712,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH213-C2,Oval Sunglasses,Plastic,Regular Lens,Long,Brown,Van Heusen,2500
242,17335,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Steel",Pepe Jeans,3350
243,29862,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1025-207,Rectangle Sunglasses,Metal,UV Protected Lens,Oval,Black,Mayhem,1840
244,23756,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men M Frame Hybrid Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,OAKLEY,8450
245,29896,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1011-104,Oval Sunglasses,Plastic,UV Protected Lens,Oval,"Grey, Black",Mayhem,1365
246,28178,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Gold,Ray-Ban,5090
247,17597,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Unisex Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,"Brown, Green",CAT,2500
248,28381,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,I Dee Men Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,I DEE,1760
249,23769,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,OAKLEY,6990
250,28375,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1950
251,29095,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M Tv Women Brown Sunglasses,Not specified,Not specified,Not specified,Not specified,"Brown, Beige, Beige",MTV,1650
252,17590,Unisex,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Purple",Speedo,2100
