,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Material,Pattern,Collar,Sleeve,Weave,Details,Distress,Waist Rise,Colour,Brand,Price
109,51602,Women,Apparel,Bottomwear,Jeans,Fall,2012.0,Casual,Wrangler Women Blue Molly Jeans,Skinny Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Clean Look,Low-Rise,Blue,Wrangler,2595.0
110,44586,Men,Apparel,Bottomwear,Jeans,Summer,2017.0,Casual,Lee Men Tino Blue Jeans,Slim Fit,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,"No Fade, Non Stretchable",Clean Look,Mid-Rise,Blue,Lee,2499.0
111,4773,Women,Apparel,Bottomwear,Capris,Summer,2011.0,Sports,ADIDAS Women 3S Blue Capri,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,ADIDAS,899.0
112,40126,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Boys Boxer White Shorts,Not specified,Not specified,Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, Black",Gini and Jony,399.0
113,12333,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,SPYKAR,1999.0
114,15116,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Arrow,1999.0
115,49636,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Mineral Blue & White Skirt,Not specified,Mini,Cotton Blend,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",Mineral,1849.0
116,14659,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Probase Men Solid LT.Khaki Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Probase,1599.0
117,5458,Men,Apparel,Bottomwear,Track Pants,Summer,2011.0,Sports,Nike Men Training Knit Navy Blue Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1695.0
118,46814,Girls,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Gini and Jony,699.0
119,30894,Women,Apparel,Bottomwear,Patiala,Summer,2012.0,Ethnic,Fabindia Women Printed White & Blue Patiala,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Fabindia,890.0
120,48380,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,French Connection Men Charcoal Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,French Connection,3299.0
121,8949,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indigo Nation Men ID Printed Grey Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Indigo Nation,1499.0
122,39125,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Aneri Women Purple Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Aneri,499.0
123,15129,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Arrow Sport Men Solid DK.Grey Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Arrow Sport,2099.0
124,26139,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Grey Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,John Miller,1599.0
125,29171,Girls,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt,Not specified,Knee Length,Cotton Blend,"Solid, Solid",Not specified,Not specified,Woven,"Straight, Opaque",Not specified,Not specified,Blue,United Colors of Benetton,899.0
126,40925,Boys,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Boys Comics Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Gini and Jony,2299.0
127,36732,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Liana Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,SPYKAR,2099.0
128,5809,Women,Apparel,Bottomwear,Capris,Summer,2011.0,Casual,Puma Women Black Capris,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Puma,1799.0
129,34257,Men,Apparel,Bottomwear,Tracksuits,Summer,2013.0,Sports,Proline Men Charcoal Tracksuit,Not specified,Not specified,"Cotton, Polyester",Not specified,Polo Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Charcoal,Proline,1399.0
130,9892,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indian Terrain Men Laffer Off-White Trousers,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Indian Terrain,1699.0
131,7134,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Urban Yoga Men Bottom Navy Yoga Pants,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Urban Yoga,999.0
132,5451,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,Nike Men's Tempo Blue Short,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1795.0
133,13223,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Palm Tree,599.0
134,27016,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,Tapered Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1799.0
135,50382,Women,Apparel,Bottomwear,Salwar and Dupatta,Summer,2012.0,Ethnic,Vishudh Women Printed Cream Salwar and Dupatta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Cream, Red, Brown",Vishudh,699.0
136,56849,Men,Apparel,Bottomwear,Jeans,Fall,2012.0,Casual,John Players Men Navy Regular Fit Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Mid-Rise,Navy Blue,John Players,1099.0
137,40110,Men,Apparel,Bottomwear,Tracksuits,Summer,2012.0,Casual,ADIDAS Men Blue Tracksuit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",ADIDAS,4299.0
138,10660,Women,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Doodle Girl Hot shorts ice wash Blue Shorts,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Doodle,699.0
139,15120,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Arrow Men Wooltouch Charcoal Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Arrow,2199.0
140,22590,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Nike Men Solid Grey Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Grey, Orange",Nike,1295.0
141,29178,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,United Colors of Benetton Women Washed Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Mildly Distressed,Mid-Rise,Blue,United Colors of Benetton,3199.0
142,30603,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Boys Basketball Red Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Maroon,Nike,1095.0
143,50947,Women,Apparel,Bottomwear,Jeans,Summer,2013.0,Casual,Lee Womens Blue Jeggings,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Low Distress,Low-Rise,Blue,Lee,2099.0
144,27029,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Jealous 21 Women Blue Capris,Skinny Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Jealous 21,1499.0
145,39321,Girls,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Gini and Jony Girls Blue Capris,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Gini and Jony,999.0
146,41009,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Navy Blue,Gini and Jony,699.0
147,25914,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Femella Women Olive Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Femella,575.0
148,44923,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,Regular Fit,Regular,"Cotton, Cotton",Not specified,Not specified,Not specified,Not specified,"Light Fade, Non Stretchable",Clean Look,High-Rise,Blue,Jack & Jones,3395.0
149,39745,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini Jony Boys Blue Shorts,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Gini and Jony,999.0
150,15749,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,HIGHLANDER,909.0
151,3907,Women,Apparel,Bottomwear,Track Pants,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,Urban Yoga,599.0
152,35940,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Flying Machine Women Viscose Black Capris,Loose Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Flying Machine,899.0
153,30604,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Casual,Nike Men Classic Jersey Black Track Pants,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1495.0
154,24204,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Deni Yo Men Skinny Fit Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,DENI YO,1099.0
155,15127,Men,Apparel,Bottomwear,Trousers,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow Sport,1599.0
156,31180,Girls,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Gini and Jony Kids Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Gini and Jony,599.0
157,50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Fall,2012.0,Ethnic,Vishudh Women Pink Salwar and Dupatta,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Vishudh,699.0
158,5456,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1095.0
159,39319,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Gini and Jony,699.0
160,27011,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Jealous 21 Women White Capris,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,White,Jealous 21,1499.0
161,7133,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Urban Yoga Men Bottom Grey Yoga Pants,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Urban Yoga,999.0
162,8947,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Indigo Nation,1499.0
163,7557,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,Nike Men's Tempo 5 Green Short,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Nike,1795.0
164,34250,Men,Apparel,Bottomwear,Shorts,Summer,2013.0,Sports,Proline Charcoal Grey Shorts,Regular Fit,Not specified,"Cotton, Polyester",Solid,Not specified,Not specified,Knitted,Not specified,Not specified,Mid-Rise,Charcoal,Proline,499.0
165,14657,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Probase,1599.0
166,44315,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Indian Terrain Men Blue Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Indian Terrain,1599.0
167,15118,Men,Apparel,Bottomwear,Trousers,Fall,2013.0,Formal,Arrow Men Stripes Black Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,1799.0
168,12759,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Mildly Distressed,Mid-Rise,Blue,SPYKAR,1999.0
169,33278,Boys,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Gini and Jony,2499.0
170,11128,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Urban Yoga Men Solid Beige Track Pants,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Urban Yoga,1199.0
171,25913,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Femella Women Blue Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Femella,575.0
172,44924,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Mildly Distressed,Mid-Rise,Blue,Jack & Jones,2995.0
173,28630,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,Nike Men Pintuck Grey Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1895.0
174,20039,Women,Apparel,Bottomwear,Tights,Fall,2011.0,Casual,United Colors of Benetton Women Olive Floral Design Tights,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,United Colors of Benetton,1099.0
175,39326,Girls,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Gini and Jony,499.0
176,23089,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Arrow Men Beige Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Arrow,1599.0
177,28461,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Urban Yoga Women Black Capris,Regular Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Urban Yoga,899.0
178,4980,Women,Apparel,Bottomwear,Shorts,Summer,2011.0,Casual,Palm Tree Girl's Benita Blue Kidswear,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Palm Tree,549.0
179,33815,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Van Heusen Men Classic Pleated Black Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Van Heusen,1599.0
