,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Pattern,Material,Reversible,Colour,Brand,Price
693,19888,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Lee Men Canvas Beige Belt,Not specified,Not specified,Not specified,"Beige, Brown",Lee,499.0
694,45304,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Van Heusen Men Black Handstitched Belt,Not specified,Leather,Not specified,Black,Van Heusen,1299.0
695,35073,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Allen Solly Men Leather Brown Belt,Not specified,Not specified,Not specified,Brown,Allen Solly,899.0
696,10334,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Indigo Nation Men diorite Black Belts,Not specified,Not specified,Not specified,Black,Indigo Nation,699.0
697,10333,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Indigo Nation Men chert Brown Belts,Not specified,Not specified,Not specified,Brown,Indigo Nation,699.0
698,45303,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Van Heusen Men Black & Brown Reversible Belt,Not specified,Leather,Yes,"Black, Brown",Van Heusen,1399.0
699,35074,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Allen Solly Men Leather Brown Belt,Not specified,Not specified,Not specified,Brown,Allen Solly,899.0
700,20552,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Baggit Women Ditto Taj Black Belt,Not specified,Not specified,Not specified,Black,Baggit,375.0
701,36892,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Fossil Men Black Phoenix Belt,Not specified,Not specified,Not specified,Black,Fossil,2695.0
702,42913,Women,Accessories,Belts,Belts,Spring,2012.0,Casual,French Connection Women Black Belt,Not specified,Not specified,Not specified,Black,French Connection,1499.0
703,29079,Unisex,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Unisex Leather Black Belt,Not specified,Leather,Not specified,Black,Fastrack,895.0
704,30154,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Wrangler Men Canvas Black & Brown Belt,Not specified,Canvas,Not specified,"Black, Brown",Wrangler,895.0
705,40223,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Provogue Men Black Leather Belt,Not specified,Not specified,Not specified,"Black, Brown",Provogue,1599.0
706,33725,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Pieces Women Orange Belt,Not specified,Synthetic Leather,No,Orange,Pieces,495.0
707,42914,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,French Connection Women Pink Belt,Not specified,Not specified,Not specified,Pink,French Connection,1499.0
708,17771,Men,Accessories,Belts,Belts,Fall,2011.0,Formal,Reid & Taylor Men Classic Brown Belt,Not specified,Not specified,Not specified,Brown,Reid & Taylor,1095.0
709,40224,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Provogue Men Brown Leather Belt,Not specified,Not specified,Not specified,Brown,Provogue,899.0
710,12455,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Timberland Men Casual Brown Belt,Not specified,Not specified,Not specified,Brown,Timberland,3690.0
711,33462,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Getz Taj Brown Belt,Not specified,Not specified,Not specified,Brown,Baggit,475.0
712,18022,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Stripes White Belt,Not specified,Not specified,Not specified,"White, Black",Lino Perros,495.0
713,20416,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Baggit Women Creeper Hoor Red Belt,Not specified,Not specified,Not specified,Red,Baggit,450.0
714,25732,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Wrangler Men Brown Leather Belt,Not specified,Leather,Not specified,Brown,Wrangler,1095.0
715,33465,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Taj Black  Belt,Not specified,Not specified,Not specified,Black,Baggit,350.0
716,3721,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Lee Men Black Canvas Belt,Not specified,Not specified,Not specified,Black,Lee,499.0
717,48558,Men,Accessories,Belts,Belts,Spring,2013.0,Casual,Levitate Men Black Belt,Not specified,Not specified,Not specified,Black,Levitate,750.0
718,8130,Men,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Men Non Leather Dark Choclate Colour Brown Belts,Not specified,Not specified,Not specified,Brown,Fastrack,595.0
719,41248,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Black Belt,Not specified,Leather,No,Black,Arrow,1095.0
720,42895,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,French Connection Women Brown Belt,Not specified,Not specified,Not specified,Brown,French Connection,1699.0
721,20429,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Baggit Women Tickle Taj Brown Belt,Not specified,Not specified,Not specified,Brown,Baggit,400.0
722,9016,Unisex,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Unisex Khaki Brown Canvas Belts,Not specified,Not specified,Not specified,Brown,Fastrack,395.0
723,41241,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Black & Brown Reversible Belt,Not specified,Leather,Yes,"Black, Brown",Arrow,995.0
724,18810,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Peter England Men Casual Olive Belt,Not specified,Not specified,Not specified,Olive,Peter England,249.0
725,17064,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Weaved  Navy Blue Belt,Not specified,Not specified,Not specified,Navy Blue,Lino Perros,395.0
726,48551,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Wrangler Men Brown Belt,Not specified,Leather,No,Brown,Wrangler,1195.0
727,38414,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Blue Spirit Dum  Belt,Not specified,Not specified,Not specified,Blue,Baggit,575.0
728,18013,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Solid Tan Belt,Not specified,Not specified,Not specified,Tan,Lino Perros,395.0
729,3710,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Lee Men Navy Blue Canvas Belt,Not specified,Not specified,Not specified,Navy Blue,Lee,399.0
730,17063,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Floral Design Green Belt,Not specified,Not specified,Not specified,Green,Lino Perros,495.0
731,41246,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Black Belt,Not specified,Leather,No,Black,Arrow,1095.0
732,38413,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Xylo Hatela Purple Belt,Not specified,Not specified,Not specified,Purple,Baggit,600.0
733,18014,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Solid Olive Belt,Not specified,Not specified,Not specified,Olive,Lino Perros,395.0
734,48556,Men,Accessories,Belts,Belts,Spring,2013.0,Casual,Levitate Men Brown Belt,Not specified,Not specified,Not specified,Brown,Levitate,695.0
735,21758,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Fossil Men Johnston Rev Brown Belt,Not specified,Not specified,Not specified,Brown,Fossil,1795.0
736,15935,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Turtle Men Leather Black Belts,Not specified,Not specified,Not specified,Black,Turtle,995.0
737,27803,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Bulchee Men Black And Brown Revesible Belt,Not specified,Not specified,Not specified,"Black, Brown",BULCHEE,1199.0
738,37054,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Purple Belt,Not specified,Not specified,Not specified,Purple,Lino Perros,395.0
739,25101,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Double Strap Brown Belt,Not specified,Not specified,Not specified,Brown,Lino Perros,395.0
740,36516,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,United Colors of Benetton Men Beige Belt,Not specified,Not specified,Not specified,Beige,United Colors of Benetton,799.0
741,20473,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Baggit Women Choti Jhuti  Purple Belt,Not specified,Not specified,Not specified,Purple,Baggit,350.0
742,8956,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Puma Men funtamentals webbing Black Belts,Not specified,Not specified,Not specified,"Black, Green",Puma,599.0
743,27804,Men,Accessories,Belts,Belts,Summer,2013.0,Casual,Bulchee Men Reversible Prong Black & Brown Belt,Not specified,Not specified,Not specified,"Black, Brown",BULCHEE,1199.0
744,19505,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Wrangler Textured Men Black Belts,Not specified,Not specified,Not specified,Black,Wrangler,1095.0
745,41018,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Lee Men Brown Leather Belt,Not specified,Leather,Not specified,Brown,Lee,1299.0
746,25750,Men,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Men Canvas Olive Belt,Not specified,Not specified,Not specified,Olive,Lino Perros,795.0
747,25106,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Brown Belt,Not specified,Not specified,Not specified,Brown,Lino Perros,495.0
748,37053,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Black Belt,Not specified,Synthetic Leather,No,Black,Lino Perros,395.0
749,27832,Men,Accessories,Belts,Belts,Summer,2013.0,Formal,Bulchee Men Brown And Black Reversible Belt,Not specified,Leather,Not specified,"Brown, Black",BULCHEE,1299.0
750,14822,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Belts,Not specified,Not specified,Not specified,Black,United Colors of Benetton,1699.0
751,36518,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,United Colors of Benetton Men Brown Belt,Not specified,Not specified,Not specified,Brown,United Colors of Benetton,1499.0
752,36527,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,United Colors of Benetton Women Cream Belt,Not specified,Not specified,Not specified,Cream,United Colors of Benetton,999.0
753,37065,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Red Belt,Not specified,Not specified,Not specified,Red,Lino Perros,495.0
754,24678,Women,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Women Leatherette Black Belt,Not specified,Not specified,Not specified,Black,Fastrack,395.0
755,37439,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Turtle Men Black Belt,Not specified,Not specified,Not specified,Black,Turtle,995.0
756,38485,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women White Creeper Taj Belt,Not specified,Not specified,Not specified,White,Baggit,475.0
757,25108,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Camel Belt,Not specified,Not specified,Not specified,Cream,Lino Perros,495.0
758,37062,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Red Belt,Not specified,Synthetic Leather,No,Red,Lino Perros,495.0
759,44590,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Van Heusen Men Black and Brown Reversible Belt,Not specified,Not specified,Not specified,"Black, Brown",Van Heusen,1199.0
760,41016,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Lee Men Brown Leather Belt,Not specified,Leather,Not specified,Brown,Lee,1099.0
761,41247,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Brown Belt,Not specified,Leather,No,Brown,Arrow,1095.0
762,17062,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Flower Design Red Belt,Not specified,Not specified,Not specified,Red,Lino Perros,495.0
763,48557,Men,Accessories,Belts,Belts,Spring,2013.0,Casual,Levitate Men Black Belt,Not specified,Not specified,Not specified,Black,Levitate,650.0
764,38412,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Brown Sunshine Belt,Not specified,Not specified,Not specified,Brown,Baggit,525.0
765,18829,Men,Accessories,Belts,Belts,Summer,2011.0,Formal,Peter England Men Formal Tan Belt,Not specified,Not specified,Not specified,Tan,Peter England,599.0
766,18015,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Solid Brown Belt,Not specified,Not specified,Not specified,Brown,Lino Perros,395.0
767,17065,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Flower Print White Belt,Not specified,Not specified,Not specified,White,Lino Perros,395.0
768,18811,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Peter England Men Casual Blue Belt,Not specified,Not specified,Not specified,Blue,Peter England,249.0
769,41240,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Black Belt,Not specified,Leather,No,Black,Arrow,995.0
770,38415,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Flora Moly Red Belt,Not specified,Not specified,Not specified,Red,Baggit,500.0
771,18012,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Solid Beige Belt,Not specified,Not specified,Not specified,Beige,Lino Perros,395.0
772,3720,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,Lee Men Blue Canvas Belt,Not specified,Not specified,Not specified,Blue,Lee,499.0
773,33464,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Chotu Taj White Belt,Not specified,Not specified,Not specified,White,Baggit,375.0
774,25733,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Wrangler Men Canvas Olive Belt,Not specified,Not specified,Not specified,Olive,Wrangler,695.0
775,18024,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Solid Black Belt,Not specified,Not specified,Not specified,Black,Lino Perros,395.0
776,9017,Unisex,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Unisex Non Leather Brown Belts,Not specified,Not specified,Not specified,Black,Fastrack,795.0
777,41249,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Arrow Men Brown Belt,Not specified,Leather,No,Brown,Arrow,1095.0
778,42894,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,French Connection Women Beige Belt,Not specified,Not specified,Not specified,Beige,French Connection,1499.0
779,25734,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Wrangler Men Canvas Brown Belt,Not specified,Not specified,Not specified,Brown,Wrangler,545.0
780,33463,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Baaz Taj Brown Belt,Not specified,Not specified,Not specified,Brown,Baggit,400.0
781,8109,Men,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Men Beige Canvas Green Stitches Belt,Not specified,Not specified,Not specified,"Beige, Green",Fastrack,395.0
782,21199,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Quiksilver Men Brown No Offence Belt,Not specified,Not specified,Not specified,Brown,Quiksilver,2095.0
783,18023,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Printed Cream Belt,Not specified,Not specified,Not specified,Cream,Lino Perros,495.0
784,38484,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women Black Belt,Not specified,Not specified,Not specified,Black,Baggit,700.0
785,25109,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Brown Belts,Not specified,Not specified,Not specified,Brown,Lino Perros,495.0
786,27834,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,Bulchee Men Navy Blue Leather Belt,Not specified,Not specified,Not specified,Navy Blue,BULCHEE,1099.0
787,24679,Women,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Women Leatherette Beige Belt,Not specified,Not specified,Not specified,Beige,Fastrack,750.0
788,37063,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Black Belt,Not specified,Synthetic Leather,No,Black,Lino Perros,495.0
789,44591,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Van Heusen Men Black and Brown Reversible Belt,Not specified,Not specified,Not specified,"Black, Brown",Van Heusen,1399.0
790,27833,Men,Accessories,Belts,Belts,Summer,2013.0,Formal,Bulchee Men Brown & Black Reversible Belt,Not specified,Leather,Yes,"Black, Brown",BULCHEE,1399.0
791,14823,Men,Accessories,Belts,Belts,Summer,2011.0,Casual,United Colors of Benetton Men Solid Brown Belts,Not specified,Not specified,Not specified,Brown,United Colors of Benetton,1699.0
792,36519,Men,Accessories,Belts,Belts,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt,Not specified,Not specified,Not specified,Black,United Colors of Benetton,1699.0
793,38483,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Baggit Women White Belt,Not specified,Not specified,Not specified,White,Baggit,400.0
794,44596,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Van Heusen Men Grey and Brown Reversible Belt,Not specified,Not specified,Not specified,"Grey, Brown",Van Heusen,1399.0
795,37064,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Purple Belt,Not specified,Synthetic Leather,No,Purple,Lino Perros,495.0
796,16121,Men,Accessories,Belts,Belts,Fall,2011.0,Formal,Turtle Men Black Belt,Not specified,Not specified,Not specified,Black,Turtle,795.0
797,36526,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,United Colors of Benetton Women Black Belt,Not specified,Not specified,Not specified,Black,United Colors of Benetton,999.0
798,27805,Men,Accessories,Belts,Belts,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt,Not specified,Leather,Yes,"Brown, Black",BULCHEE,1299.0
799,24677,Men,Accessories,Belts,Belts,Winter,2016.0,Casual,Fastrack Men Leatherette Brown Belt,Not specified,Not specified,Not specified,Brown,Fastrack,595.0
800,37052,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Brown Belt,Not specified,Synthetic Leather,No,Brown,Lino Perros,495.0
801,25751,Men,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Men Canvas Olive Belt,Not specified,Not specified,Not specified,"Olive, Brown",Lino Perros,795.0
802,25107,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Camel Belt,Not specified,Not specified,Not specified,Cream,Lino Perros,495.0
803,27802,Men,Accessories,Belts,Belts,Summer,2012.0,Formal,Bulchee Men Classic Padded Black Belt,Not specified,Leather,Not specified,Black,BULCHEE,1199.0
804,15934,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Turtle Men Leather Brown Belts,Not specified,Not specified,Not specified,Brown,Turtle,795.0
805,25100,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Women Tan Belt,Not specified,Not specified,Not specified,Tan,Lino Perros,395.0
806,8957,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Puma Men funtamentals webbing Black Belts,Not specified,Not specified,Not specified,Black,Puma,699.0
807,25756,Men,Accessories,Belts,Belts,Winter,2015.0,Casual,Lino Perros Men Canvas Olive Belt,Not specified,Not specified,Not specified,Olive,Lino Perros,795.0
808,37055,Women,Accessories,Belts,Belts,Summer,2012.0,Casual,Lino Perros Women Brown Belt,Not specified,Not specified,Not specified,Brown,Lino Perros,395.0
809,21766,Men,Accessories,Belts,Belts,Fall,2011.0,Casual,Fossil Men Marcus Brown Belt,Not specified,Not specified,Not specified,Brown,Fossil,1695.0
810,20486,Women,Accessories,Belts,Belts,Winter,2015.0,Casual,Baggit Women Princy Gang Black Belt,Not specified,Not specified,Not specified,Black,Baggit,400.0
